¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(321.31, 7.41, 371.27) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.278352
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408843
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631863
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872023
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131345
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412179
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717207
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049681
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413375
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81291
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253717
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742468
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28735
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8985
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58874
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37426
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27611
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00382
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70898
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51761
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56502
Œ(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9097
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70946
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655404
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825033
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006091
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199727
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407203
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630146
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870177
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129342
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409952
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714828
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047052
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410516
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809792
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250244
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738605
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28304
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89368
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58325
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36798
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26818
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90906
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60437
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37525
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39231
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55677
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 19.67275
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 19.82256
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654274
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823836
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004799
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198356
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405742
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628538
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868425
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127487
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407981
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71261
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044701
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407934
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806894
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247071
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735102
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27909
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88924
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57822
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36225
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15703
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81667
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50254
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26231
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22463
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37562
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 19.44844
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 19.59473
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653259
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822732
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003636
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197068
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404374
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627109
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866874
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125781
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406148
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710655
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042506
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405552
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804295
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244157
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73188
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27549
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88522
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57363
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35703
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04875
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71679
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40346
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15247
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06186
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37866
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 19.23195
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 19.37489
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65231
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821732
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002569
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195942
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403161
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62579
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865458
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124274
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40448
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708844
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040533
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403393
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801926
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241554
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728975
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27227
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88154
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5695
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32645
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94324
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6195
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29872
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04564
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90379
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19558
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 19.02295
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 19.16269
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651478
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820861
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00162
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19494
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402089
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624582
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864228
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122916
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402991
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707219
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038794
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401483
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799802
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239209
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726376
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2694
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87831
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56583
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23327
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84034
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51291
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19422
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93571
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75169
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.83599
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.82114
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.95783
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650712
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820057
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000779
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194034
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401133
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623549
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863119
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121717
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40169
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705842
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037249
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399782
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797959
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237171
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724092
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26684
¤(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87544
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56258
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14235
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74005
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40174
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09252
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82307
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63595
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.6096
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.62625
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.85933
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 22.52398
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 22.50539
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 22.49018
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 22.47982
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650086
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819381
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000041
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193263
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400292
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622691
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862156
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120652
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40059
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704581
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035936
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398343
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796347
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235416
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722122
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26464
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87295
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54811
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05365
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64226
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29347
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99356
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71348
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51396
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.39145
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.43801
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.84853
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 22.28152
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 22.26334
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 22.24852
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 22.23703
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649588
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818823
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999449
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192615
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399604
—(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621944
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861341
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119812
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399654
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703595
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034817
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397099
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795013
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233931
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720509
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2628
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8709
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52366
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03361
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54698
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18801
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89726
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60694
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61113
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.18419
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.25615
(322.35, 7.55, 372.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 18.83948
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.96297
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.94527
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.93086
(322.35, 7.55, 372.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 21.91974
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649143
(322.35, 7.55, 372.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818366
