¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.618535
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27555
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56194
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07072
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31057
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56592
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76766
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.908854
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054865
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.210629
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377127
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555471
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747035
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959399
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645121
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912611
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203635
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521448
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861603
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233795
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644361
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097219
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589175
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13896
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73674
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44438
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27482
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16372
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14861
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24307
Œ(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52374
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01625
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69186
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.4904
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67504
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.904596
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.050331
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.20579
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371953
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549928
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740986
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390842
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636853
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903624
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193844
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510726
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85248
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223745
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633249
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081988
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572241
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11998
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72018
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42453
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25192
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13894
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12173
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21182
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48698
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96365
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63412
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8421
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58606
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.900438
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.045902
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201066
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.366901
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544515
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156332
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383319
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628691
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894764
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184235
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500235
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843534
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213939
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622413
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067148
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555687
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10147
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70418
¡(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40522
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22971
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.115
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09584
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1818
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45173
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91299
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57872
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44853
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.5004
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.97689
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896438
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.041579
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.196454
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.361971
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939446
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149491
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375954
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620734
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886128
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174813
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489926
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834877
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204434
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611898
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052683
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.498516
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.473451
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.44979
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.427515
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.40661
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.387056
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.36884
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15302
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41784
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8642
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52568
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3712
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.50686
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.85748
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.892578
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.037362
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191955
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738291
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933227
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142803
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368724
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612888
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877624
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165565
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479818
ù(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824119
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195167
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601561
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.465735
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.439487
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.414653
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.391213
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.369149
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.348444
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.329082
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.311048
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.294325
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.93026
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.915013
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.901147
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.888648
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.969575
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.959682
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.951146
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.943961
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.888686
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.033252
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553909
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732606
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927135
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136244
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361635
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605262
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869338
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156528
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469938
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813281
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186152
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.435986
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.408545
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.38253
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.357919
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.334692
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.312831
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.29232
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.273141
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.25528
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.238723
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.870452
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.855364
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.841647
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.829288
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.909728
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.899959
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.891535
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.884455
é(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88486
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386008
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548944
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727036
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921146
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129809
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354707
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597751
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861186
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147655
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460269
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802658
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177397
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.380584
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.353379
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.327588
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.303191
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.280169
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.258502
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.238176
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.219175
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.201482
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.185083
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.169967
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.547385
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.784243
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.772017
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.939166
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.935184
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.932539
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.931226
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228855
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381451
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544111
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721591
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915282
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123518
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347914
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590421
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853234
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138997
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450768
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79224
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167822
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.327161
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.30018
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.274603
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.250413
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.227588
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.206109
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.185963
ò(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.167128
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.149597
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.133351
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.118379
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.477203
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.465251
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.452828
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.15393
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.149789
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.147018
(415.99, 14.56, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.145611
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224718
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377068
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539396
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716246
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909556
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117348
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341296
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583221
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845429
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130506
