¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(381.21, 14.26, 265.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60406
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42308
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.41414
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40811
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857808
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11447
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392293
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693878
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022317
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381351
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775476
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209876
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691046
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20737
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55333
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92529
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32614
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75936
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23904
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93598
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7066
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39964
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89333
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42443
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05185
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.39251
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.37197
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35972
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34503
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.33323
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.32434
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31833
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.88775
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.89075
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843298
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098834
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375278
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675368
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002127
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359278
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751172
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182995
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661203
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16934
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5126
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88149
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27899
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70841
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19517
Ã(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8739
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63679
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32804
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81662
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36294
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0014
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30608
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.28563
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.27344
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.25881
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.24706
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.23821
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.33831
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828789
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083074
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358303
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656842
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981971
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33717
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726854
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156188
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631424
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13212
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47268
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8386
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2328
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65856
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22528
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81286
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56821
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25845
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74206
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31821
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9528
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.22327
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.20291
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.19077
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.1762
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.16451
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15569
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.14974
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818223
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067459
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341291
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638381
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961809
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31513
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702608
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129387
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601706
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09562
Å(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43363
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79668
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18763
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65723
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25619
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81107
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50075
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19076
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69445
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2751
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.906
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.14401
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.12374
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.11165
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.09714
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.0855
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07672
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.01825
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808202
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055788
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324315
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619952
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941701
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293067
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678379
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102665
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572036
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05992
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39536
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75561
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14342
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71035
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28791
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84576
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45882
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.125
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65612
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23361
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86096
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06825
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04805
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.03601
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02156
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.00996
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.00122
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.99531
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798185
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044947
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311431
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601465
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921583
É(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271083
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654192
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075974
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542474
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02499
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35791
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71544
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14266
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76421
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32041
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88138
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49798
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08792
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61926
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19373
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81769
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.9959
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97578
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96379
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.94939
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93784
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.92913
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.92324
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788114
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03408
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299695
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587348
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901501
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249103
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630103
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049341
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512908
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990787
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32134
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67616
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19143
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81873
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35375
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91789
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53817
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02931
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57889
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15548
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77614
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.92692
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.90687
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89492
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.88057
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.86907
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.86038
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.85452
Á(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.85148
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778075
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023261
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287985
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574604
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885919
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227184
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606018
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022792
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483486
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957294
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28552
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67337
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24087
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86977
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3879
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95529
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48773
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97235
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51725
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10869
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73631
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.86123
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.84126
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.82935
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81505
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80359
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79494
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78909
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78606
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768002
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012426
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27623
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561903
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872078
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210117
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581956
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99628
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454115
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924558
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25047
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71831
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29081
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9018
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42286
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99368
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43664
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91698
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45739
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0438
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68052
Ä(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7988
(380.92, 14.41, 266.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77889
