¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(443.79, 14.26, 271.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92954
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503476
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846704
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224176
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643653
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726892
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29153
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92748
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64906
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47469
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42841
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5733
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93688
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34694
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91438
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.73236
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.16681
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.37648
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.42902
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.33514
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.02987
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.99678
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621156
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88362
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169218
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480706
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821712
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196815
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613326
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694136
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25474
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88591
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60171
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42023
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36699
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50655
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86109
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33609
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.939
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.90706
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.42068
©(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.66922
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.7595
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.69017
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.84117
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.90266
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603223
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86448
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148372
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457922
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796709
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169445
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583002
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042084
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21792
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84431
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55432
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3658
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31032
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43966
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78102
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35635
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96323
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.81501
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.78039
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.97073
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.71989
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.69397
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.70787
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.13581
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585572
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845324
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127514
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435129
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771707
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142072
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.552685
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00833
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18107
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80267
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50693
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3114
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25358
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37274
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70091
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27207
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98704
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.1041
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.80619
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.69393
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.68917
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.77683
¢(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.97988
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.37709
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567903
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826153
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106647
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412333
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746706
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114701
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522383
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974606
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14419
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76102
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45956
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25704
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19669
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30572
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62079
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16518
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0104
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.53882
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.173
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.02666
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.00018
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.07204
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.28087
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.65341
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550224
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806974
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085774
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389537
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721715
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087339
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492102
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94092
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.448728
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71938
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4122
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20272
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12909
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23869
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54072
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05879
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88902
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.02529
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.55769
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.37444
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.32452
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.39928
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.59432
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.95396
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532534
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787789
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0649
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366747
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696738
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059991
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461845
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907273
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.412406
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67773
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36489
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14849
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05788
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16587
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46065
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9529
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75902
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27462
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.96149
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.73822
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.67656
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.74081
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.9209
(443.81, 14.02, 271.07) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.26654
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514838
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768602
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044028
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343967
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671779
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032664
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431624
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87368
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376094
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63613
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3176
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09434
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98761
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08216
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3786
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84756
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62987
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05495
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.36364
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.42524
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.47377
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.43446
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.27225
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.12185
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497139
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749417
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023167
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321201
›(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.646842
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.005362
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401442
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840143
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339805
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.903502
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27039
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04027
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92513
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99876
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28204
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74275
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49286
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.98069
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.36965
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.53634
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.59605
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.56586
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.4261
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.97802
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.76395
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479441
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730238
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002316
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298453
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621933
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978089
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371303
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806747
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303539
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862614
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22323
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98632
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86282
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9157
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18285
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63854
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29612
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.56221
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.46858
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.65146
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.72276
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.70203
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.5791
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.28214
(443.81, 14.02, 271.07) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.76752
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461749
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711067
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981478
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275729
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597059
“(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950853
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341214
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774192
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267309
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.821784
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44874
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93248
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80069
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.833
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08423
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53489
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18836
