¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(335.97, 7.51, 351.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141736
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55577
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21041
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94385
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78194
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74878
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87623
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20778
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52816
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47935
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00172
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48752
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96196
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25297
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65072
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11974
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67719
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31756
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07714
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105285
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319646
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550622
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257937
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549925
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867587
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214478
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594702
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01325
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476109
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987678
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55381
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21339
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9472
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78582
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75329
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88153
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21406
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47536
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41186
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98779
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47141
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96505
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25612
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55895
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96679
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48063
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10907
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81384
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66908
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107767
õ(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322318
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553504
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259114
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549747
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867987
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216034
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596428
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015118
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478197
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987003
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55176
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21631
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95055
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78964
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75773
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88674
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22024
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49849
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34613
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97609
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45398
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94914
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26207
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56508
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88044
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29869
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90749
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58289
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3957
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110245
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324984
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55638
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803736
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549369
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866778
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217573
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598086
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016956
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480246
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986389
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5496
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21498
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95379
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79342
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76208
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89184
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22632
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52321
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28222
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96659
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43889
â(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93328
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2708
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57404
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88969
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21839
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71262
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37583
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13205
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112715
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327642
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55925
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80428
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077454
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865574
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219048
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599721
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018753
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482227
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985732
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54732
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21245
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95702
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79711
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76634
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89365
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23231
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5495
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26269
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95909
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42616
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91988
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28228
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5859
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90193
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23771
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63514
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17576
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87769
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115179
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330295
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562111
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804809
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078026
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37525
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218491
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601332
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020538
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484194
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985114
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54499
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2098
ã(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9602
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80073
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77058
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88895
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23821
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57738
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29291
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94921
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41581
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90895
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29654
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60063
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91711
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3613
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73191
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06277
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66589
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117639
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332942
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56051
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805318
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078581
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375854
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217042
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602886
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022272
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48613
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9845
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54257
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20707
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96285
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8043
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77469
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88398
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24394
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60688
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32492
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96756
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40776
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90049
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3136
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61823
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9618
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48931
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83272
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16671
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51452
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120091
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335582
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558853
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805811
â(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079116
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376438
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70103
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604171
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024006
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48658
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983875
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54009
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20423
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9596
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80781
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77877
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87893
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24962
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63796
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35865
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03782
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40438
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89452
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33346
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6387
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0879
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61367
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93768
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27497
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62619
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99214
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122537
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338214
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557259
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806287
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079633
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377003
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701647
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057437
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025675
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486074
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983329
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5375
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20129
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95626
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81124
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78274
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87367
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25517
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6707
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39609
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11097
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48046
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89098
(336.11, 7.46, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35614
