¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦ (361.36, 7.41, 351.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01666
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.487625
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.760241
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044076
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455161
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910671
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401443
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944364
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54837
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.274
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08907
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10606
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83216
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49463
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16163
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05442
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16249
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40284
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65229
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91119
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4538
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74978
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05765
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34489
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57586
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81516
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10328
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36636
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63563
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.816382
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.023546
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.250297
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.496137
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.76952
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052725
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464767
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922673
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415442
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955176
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56265
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29434
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11752
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13955
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85197
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51644
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17569
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01256
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12746
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36687
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61534
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8732
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23455
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58515
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86694
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08434
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30957
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54289
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78677
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08066
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37289
¶(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.824366
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.031443
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.258833
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.505054
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.778759
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061212
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474204
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933166
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426284
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965805
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57766
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31442
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14552
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13726
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87255
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53905
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19072
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97127
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.095
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33352
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58107
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83802
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10484
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41612
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62095
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83309
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0528
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28042
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51626
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.768
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06473
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.832373
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.039326
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.267361
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.514304
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.787962
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069541
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483389
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943448
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435584
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97628
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59231
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33429
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17317
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12048
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89379
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56248
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20683
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93058
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06506
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30282
¸(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5495
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80561
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03344
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18043
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38353
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59065
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80514
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02733
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25752
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49604
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75582
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.840396
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.047199
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.275876
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.52354
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.797119
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077669
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492415
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953489
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44474
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986523
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60669
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35107
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20038
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10359
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91581
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58667
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22392
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91777
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03767
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27467
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52059
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69644
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83539
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97931
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12834
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34113
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56618
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7832
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00799
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24093
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48232
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.848439
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.055058
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.284378
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.532761
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.806237
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085624
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501238
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956114
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453747
–(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996639
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62076
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3672
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22711
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0865
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93849
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60679
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2421
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93764
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01275
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24911
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37657
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50791
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64399
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78497
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93095
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08215
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29934
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53664
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76732
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9949
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23073
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.856502
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.062904
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.292863
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.54197
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71685
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093374
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509838
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958098
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462558
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00653
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6345
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38299
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21917
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06931
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96193
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6244
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26128
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76304
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95302
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07273
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19691
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32561
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45895
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59708
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74018
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88836
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04182
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26348
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50296
­(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7513
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98815
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.864582
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.070731
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.301332
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.551161
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723682
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100924
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518232
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959923
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471219
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01625
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64789
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39839
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20406
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05195
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96104
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64292
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28154
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63587
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78414
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90149
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02321
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14935
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28007
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41555
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55583
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70115
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85159
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00741
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23357
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4754
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72619
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.872675
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.079338
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.309783
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.560333
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730376
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108301
(363.11, 7.19, 351.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519672
