¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.239174
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07928
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02449
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0835
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3107
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90891
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90453
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31498
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539627
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71354
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899112
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098085
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314059
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547162
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791577
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059805
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357559
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677453
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019887
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386413
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786111
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223116
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711434
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23918
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83749
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5045
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23215
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05083
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99446
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04363
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24946
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83579
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79385
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25126
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538795
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712555
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898058
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096954
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312876
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545711
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789665
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057928
´(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355511
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674231
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016149
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.382312
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780894
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.217527
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703751
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23116
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82504
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49301
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21163
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02326
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96181
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00492
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24338
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76463
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68593
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11628
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538031
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711648
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897088
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095912
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311778
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544057
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78788
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056154
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353581
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671175
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01261
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.378433
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.775945
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.212224
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.696425
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22351
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81309
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48197
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19175
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99655
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92771
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96463
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19443
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69529
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58067
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98489
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537335
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710818
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896197
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094959
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310769
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542523
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786223
²(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054491
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351768
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668281
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009277
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37478
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771265
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207203
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689461
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21623
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80166
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47138
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17254
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97071
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89466
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92459
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14688
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62786
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47808
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85691
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536707
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710064
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895392
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094092
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309844
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541107
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784694
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052934
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350071
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665551
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006146
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371346
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766853
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.202468
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.682854
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20932
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79073
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46123
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15397
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94767
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86263
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88576
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10069
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53599
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39136
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73235
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536144
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709387
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894667
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093315
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309007
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539809
«(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783294
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051484
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348492
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662988
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.003219
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368138
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762711
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.198013
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676605
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20277
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78031
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45153
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13605
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92542
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83163
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8501
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05587
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47839
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31132
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61111
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535639
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708787
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894024
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092626
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308257
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53863
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78202
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050144
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347031
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660589
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000495
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365151
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758834
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193843
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670714
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19659
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7704
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44227
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11877
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90392
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80269
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81626
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01238
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42245
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23362
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49519
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53515
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708264
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893464
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092026
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307592
©(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537569
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780875
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048908
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345686
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658355
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997973
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362388
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755229
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189956
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.66518
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19078
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76099
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42836
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10213
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88317
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77501
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78349
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97022
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36816
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15825
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40544
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534732
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707818
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892987
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091512
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307015
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536626
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779858
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047781
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344457
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656286
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995656
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359847
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751889
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186352
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.660003
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18533
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75207
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41259
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08613
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86315
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74825
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7518
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92939
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31549
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00042
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31455
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534387
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70745
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892592
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09109
§(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306525
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535804
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778969
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046763
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342918
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654381
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99354
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357525
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748817
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.18303
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.655184
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18025
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74366
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39749
(397.74, 13.95, 247.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07077
