¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(380.67, 14.79, 268.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28733
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15358
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11013
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9159
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72004
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319095
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610851
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921736
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188931
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476065
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785395
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119588
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649512
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47206
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2578
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23897
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99237
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82213
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345993
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640101
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939753
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20819
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496826
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807797
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145698
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768251
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61254
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36346
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30725
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0696
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92457
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372937
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669376
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957909
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227734
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517835
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830442
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199985
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888895
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73558
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47054
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37617
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14751
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399961
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698762
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9763
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247476
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539008
¸(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87094
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283068
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01147
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83029
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57907
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44562
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20158
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427025
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728143
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994844
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267385
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565558
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921852
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3828
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13595
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92609
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69291
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51571
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22785
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454013
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757632
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013612
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287498
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612778
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973303
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484009
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26238
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02306
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81325
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5692
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25423
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47997
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776025
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032537
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325274
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660526
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025339
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586651
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39077
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12119
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93482
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59302
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28081
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97299
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505886
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793862
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057143
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369626
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708792
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077921
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690817
·(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51626
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22039
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99619
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61695
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30752
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99417
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531736
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811869
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098537
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414531
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757561
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167938
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801685
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60408
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32081
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0179
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64103
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32791
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01564
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557475
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845169
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1403
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459791
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806804
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26137
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914806
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69279
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4223
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81867
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66523
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34759
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03743
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583644
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884167
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182476
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505569
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856608
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356086
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02946
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78241
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37173
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74148
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68953
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36757
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0596
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615378
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923512
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225052
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551729
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906893
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451924
¶(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14546
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87286
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30102
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66587
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71399
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38781
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08207
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64711
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963212
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267996
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598388
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957665
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548924
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26281
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89486
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23168
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59181
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73856
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40835
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1049
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678721
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003211
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311325
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645473
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036678
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647155
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37189
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83118
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16379
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51928
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76322
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42921
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12804
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71034
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043597
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355082
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692999
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123493
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746537
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45342
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76871
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0972
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44818
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.788
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45039
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0013
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33239
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741843
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084329
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399161
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740959
´(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211246
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847113
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40297
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70747
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03197
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3786
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8129
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47183
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87708
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20189
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773239
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125326
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443672
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789331
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29987
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948892
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3643
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64749
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96813
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31042
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8379
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45344
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75623
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07505
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804546
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166718
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488523
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838145
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389382
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03828
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36792
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5886
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90548
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24364
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86302
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34129
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63867
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95177
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28172
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835781
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208408
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53381
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88938
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479753
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09862
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37247
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5346
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84412
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17824
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53532
(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23212
¹(380.67, 14.62, 268.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5243
