¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹ (397.81, 14.26, 245.06) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.137028
(398.91, 14.04, 244.83) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.344055
(398.91, 14.04, 244.83) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.3252
(398.91, 14.04, 244.83) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.578961
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.848519
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.459069
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.442119
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.426492
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.567773
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03717
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87616
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97553
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44776
(398.91, 14.04, 244.83) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.06097
(398.91, 14.04, 244.83) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.03763
(398.91, 14.04, 244.83) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.01748
(398.91, 14.04, 244.83) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.00049
(398.91, 14.04, 244.83) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.98665
(398.91, 14.04, 244.83) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.97597
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.608596
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.516743
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.493574
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.471411
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.450237
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.430034
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.410784
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.414173
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.825088
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600427
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008386
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454107
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934938
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44917
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01851
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6501
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26998
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.166024
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.878071
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.861481
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.84627
î(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.79636
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75955
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65776
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46215
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19278
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.641041
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.544519
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.521232
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.498958
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.477677
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.457371
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.438025
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.41962
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.85215
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608342
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017094
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468045
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950619
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46658
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03789
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67705
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29929
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.754407
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.362981
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.345301
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.329078
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 11.20457
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64617
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5318
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47838
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13033
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.67485
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.573411
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.550003
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.527612
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.50622
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.485808
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.466361
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.44786
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.880274
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616404
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025951
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477831
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966557
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4843
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05767
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69925
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.82097
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.42563
(398.91, 14.04, 244.83) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.905496
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.267831
÷(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.262592
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.258739
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53592
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40946
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49644
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07021
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.710061
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.603448
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.579913
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.557401
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.535893
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.515371
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.495818
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.477217
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.909481
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624598
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034948
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487804
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982742
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50236
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0778
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.94673
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.93161
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.14766
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.217037
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.210402
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.205149
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.340953
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52561
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2906
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51633
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08565
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63828
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.746712
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.634656
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.61099
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.588352
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.566724
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.546087
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.526424
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.50772
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.939795
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.96856
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044092
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497934
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999189
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52077
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.19864
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.18258
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.25999
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 12.2917
‡ (398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.161666
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.155027
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.149761
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.567236
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56141
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17511
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53811
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1134
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92976
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.784846
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.667064
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.643261
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.620493
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.59874
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.577984
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.558208
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.539395
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.971243
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.97872
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053388
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508191
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01268
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.551648
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.534824
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.519479
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.46436
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.65141
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.138596
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.101655
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.096378
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.092465
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.989992
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13764
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96181
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06189
(398.91, 14.04, 244.83) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.68618
(398.91, 14.04, 244.83) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.74462
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.824506
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.700704
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.676759
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.653855
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.631973
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.611093
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.591199
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.572275
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.003849
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.01151
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062828
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.465343
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.110826
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.088833
 (398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.068295
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.64785
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.90757
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.16867
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.395227
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.206993
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.192996
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.18041
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.16755
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18041
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87595
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91607
(398.91, 14.04, 244.83) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.47731
(398.91, 14.04, 244.83) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.83673
(398.91, 14.04, 244.83) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.82688
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.865739
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.804126
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.711515
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.688471
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.666453
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.645445
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.625429
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.606388
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.037642
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.045494
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072433
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.15726
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.133736
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.279772
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.918553
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.25735
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.40353
(398.91, 14.04, 244.83) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 11.21283
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.668348
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.459239
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.444816
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.431844
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.454255
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22543
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80868
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77462
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47978
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.908595
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.846268
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.747563
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.724372
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.702215
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.681074
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.660931
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.641769
(398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.07265
ˆ (398.91, 14.04, 244.83) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.080701
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08215
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.181716
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.158128
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.284011
(398.91, 14.04, 244.83) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.684428
(398.91, 14.04, 244.83) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.596407
(398.91, 14.04, 244.83) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.581935
(398.91, 14.04, 244.83) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.568645
(398.91, 14.04, 244.83) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.591835
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.727189
(398.91, 14.04, 244.83) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.712313
