¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72979
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643578
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885807
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147467
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430945
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739042
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075067
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442929
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859721
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325551
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844391
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40544
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03609
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74993
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56931
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50853
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5253
ƒ(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53429
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32932
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7128
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53642
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97005
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420371
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645339
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88769
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149491
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433195
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741464
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077719
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445807
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862179
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328296
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847685
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41539
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04728
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76262
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58251
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53498
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55864
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44415
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18287
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78946
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3973
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41108
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421992
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64708
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88956
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151544
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435394
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743873
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080324
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448669
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86458
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33096
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850662
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42524
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05844
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76991
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56842
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56146
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59294
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35529
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87837
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86766
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31106
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86809
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423622
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648823
ˆ(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891441
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153553
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437593
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746279
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082948
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451535
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866928
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333583
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853594
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43514
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06956
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75536
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53452
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58796
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62824
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37456
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58202
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94739
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36014
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34198
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425242
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65054
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893333
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155585
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439771
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748675
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085554
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454416
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869223
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336136
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856433
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4398
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05726
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74088
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51659
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61449
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66455
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41473
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42771
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00429
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40903
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426826
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652255
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895174
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157611
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441958
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751055
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088174
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457273
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871479
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338597
ƒ(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8592
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43883
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04453
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72649
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50021
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64104
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70183
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45604
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32788
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04778
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45928
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428414
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654001
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897027
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159627
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444141
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753434
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090773
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460135
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873621
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341005
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85974
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43634
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03189
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71219
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4839
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63069
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74015
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49847
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34162
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89046
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51081
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430023
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655716
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898871
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161644
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44632
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755791
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09337
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462988
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875727
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342814
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857417
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4337
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03399
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69794
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46768
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58818
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77949
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54205
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35362
†(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6563
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56374
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431596
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657403
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900738
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163622
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448495
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758163
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095921
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465799
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877768
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340685
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855059
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43104
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03623
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68377
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45156
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54525
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81987
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57486
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30538
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26135
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61807
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4332
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659135
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902579
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165604
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450668
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760479
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098521
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468595
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87664
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338519
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852658
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42834
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03861
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67612
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43552
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50204
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86131
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53226
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25861
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88044
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63874
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434779
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660823
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904401
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167597
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452785
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762839
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101059
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471439
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87867
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336278
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850156
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42555
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04111
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6789
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41961
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45848
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71049
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49098
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2133
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44813
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39405
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436326
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662512
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906243
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169567
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454931
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765163
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103621
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474214
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881735
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334019
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847635
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4227
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04374
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68185
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4038
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4146
(324.49, 7.19, 395.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49694
