¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750509
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25696
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490686
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744399
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019888
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319908
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647977
Ş(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008062
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405029
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844839
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334634
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87845
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50782
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22464
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06433
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00257
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00238
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5645
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83552
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15964
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.810214
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953571
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.10652
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.27003
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445194
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633298
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254767
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489083
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742684
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01799
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317882
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645751
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005596
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402332
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841818
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328341
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869397
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49756
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2129
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.053
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92795
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90713
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44676
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82871
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51878
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.808896
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.952168
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105023
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.268428
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443478
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036426
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253437
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487647
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7411
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016273
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31602
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643747
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003397
ç(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399876
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839067
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319347
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860697
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4877
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20167
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04212
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85494
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81361
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.387
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81792
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.807668
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.95086
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.103628
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266935
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.441879
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035307
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252246
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486358
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739731
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014794
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314394
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641926
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001407
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397697
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835521
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310725
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852382
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47827
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19088
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98169
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78356
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72192
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34421
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7742
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.80653
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.949648
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.102335
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.265553
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832877
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034359
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251206
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485218
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738511
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013479
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312947
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640295
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999654
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39576
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828132
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30249
ï(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844412
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46926
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18056
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92042
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71375
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6319
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30185
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0574
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.805481
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.948532
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.101144
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.264279
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832108
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033508
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250304
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48426
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737476
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012296
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311689
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63895
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998155
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394108
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821019
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294613
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836831
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46065
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17075
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91969
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64553
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54399
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25995
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37059
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804523
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.94751
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.100053
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643919
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831461
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032818
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249551
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483441
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73657
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011349
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310629
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637797
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996912
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388477
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814291
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287106
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829608
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45245
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22581
ó(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9486
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60684
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46737
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21844
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69555
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.803654
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.946584
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099066
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643411
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830943
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032252
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248927
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482776
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735857
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010602
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309802
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636859
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995873
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382686
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807852
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279938
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82272
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44466
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31247
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9785
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6402
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39255
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17737
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03288
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802874
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.945754
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468021
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643022
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830498
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031809
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248466
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482266
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7353
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009965
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309125
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63615
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992781
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377161
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801762
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273174
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816211
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43726
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4004
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00946
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67473
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33976
ô(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13669
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802185
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.945019
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467795
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642778
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83023
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031507
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248116
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481938
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734908
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009557
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308679
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635684
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988061
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371951
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79602
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266752
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810046
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46329
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44103
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04145
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7104
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25552
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09649
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.801585
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.944382
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467646
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642617
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830081
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031326
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247949
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481744
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734708
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009312
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308439
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634847
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98359
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36706
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790589
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260736
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804278
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53828
(386.56, 6.82, 356.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47083
