¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.566032
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.01975
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.99432
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.144297
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.95343
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.93795
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92576
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91686
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91123
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90887
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224563
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440194
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672268
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910664
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154428
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.188669
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.170182
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.152857
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.136677
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.12163
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.110176
´(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.13547
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.146923
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.130235
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.114682
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.100256
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.086944
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.074734
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.063621
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.053592
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.044642
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.036765
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.029952
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.0242
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.019505
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.015862
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.013269
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.011725
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.011227
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.011776
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.013372
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22726
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443087
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675407
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908789
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152426
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.166761
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.148759
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.131908
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.116196
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.101611
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.095056
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.136767
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.176878
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.157551
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.139391
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.122383
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.106514
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.091772
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.078145
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.065623
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.054197
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.043856
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.034595
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.026405
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.019281
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.013217
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.008209
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.004251
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.001345
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.999484
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.998668
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229975
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445975
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678543
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906996
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150462
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.29831
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.280113
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.263089
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.247223
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.232502
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.218918
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.251475
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905647
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45439
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03606
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.35802
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.34596
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.33747
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.74631
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59922
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73414
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42667
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.72923
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.71552
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.70358
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.69341
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.68501
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.67836
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.67345
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.67029
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.66888
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232694
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448908
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678926
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905299
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148663
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410949
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69322
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974207
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277794
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606686
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97584
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40843
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904562
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45481
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03658
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.27084
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.2588
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.25648
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.31598
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.29989
¡(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.28553
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.27289
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.26195
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.25271
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.24517
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23931
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23513
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.17442
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23113
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23199
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23452
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235401
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451788
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677444
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903705
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146947
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409103
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692392
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974009
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277558
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606481
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98169
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411867
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903583
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45552
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03979
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.26599
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.25548
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.26052
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.34725
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.327
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.30851
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.29176
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.27674
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.26344
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.25185
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.24196
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23376
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.13114
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18871
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18557
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.1841
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238129
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454721
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676053
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902206
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145339
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407355
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690509
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974033
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277568
›(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606501
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98772
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418495
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902814
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45558
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04742
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75801
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56831
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60179
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.84011
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.8423
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.82088
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.80201
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.78568
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.77189
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.76062
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.75187
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.74562
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.30575
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.74063
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.74188
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.74564
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240839
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457655
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674738
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900792
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143838
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40574
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68874
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974258
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277835
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606791
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993927
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425323
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902168
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45486
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0552
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76685
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57844
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5723
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.83065
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.83846
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.81078
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.78568
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.76317
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.74321
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.72579
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.7109
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.69852
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.68865
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.68129
”(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.67641
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.67403
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242936
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460593
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673538
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899516
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14241
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404225
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687111
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974709
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278321
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607297
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000302
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432388
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909585
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45437
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06321
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77592
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58883
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49314
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96803
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.20266
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.17428
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.14854
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12543
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.10493
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.08703
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.07171
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.05897
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.04878
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.14566
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.03607
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.14897
