¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43589
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.34224
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.32251
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.30511
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.29003
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.27726
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.26679
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.2586
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.2527
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729487
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984631
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260959
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561282
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888711
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247113
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640947
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088295
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591753
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15588
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79173
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48018
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26444
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16584
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2125
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44245
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.71972
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.68995
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.66262
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.63772
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.61523
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.59513
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.5774
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.56203
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.549
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.53832
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.52997
(338.26, 7.00, 315.38) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.52395
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734788
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99035
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267218
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568072
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896127
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25523
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649915
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100054
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60488
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17064
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80576
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49614
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28269
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18691
€(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23713
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47158
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95144
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88637
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9922
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04321
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740016
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996035
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273381
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574784
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903495
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263268
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65878
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111624
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617809
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18515
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81964
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51191
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30072
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20773
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26145
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5004
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99373
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92915
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13753
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13038
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74523
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001632
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279444
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581402
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910697
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271214
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667537
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630553
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19951
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83335
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52745
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31852
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22831
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28554
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52891
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03546
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97142
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25673
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21663
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7503
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007154
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285426
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587921
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91784
ƒ(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27904
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677605
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134253
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64309
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21363
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8469
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54283
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33614
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24866
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30928
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55703
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07667
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01327
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29808
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30188
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755332
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01258
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291355
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594332
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924859
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286752
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687569
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145301
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655441
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22749
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86022
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55798
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35349
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26876
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33278
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58486
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11724
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05464
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33827
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3862
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760288
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017955
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297161
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600671
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931821
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294359
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69731
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156117
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667575
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24117
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8734
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57294
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37064
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28855
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35595
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61235
„(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1573
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09554
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37726
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47785
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76518
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023255
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302883
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606929
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938606
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301851
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706887
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166807
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679513
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25459
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88639
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58769
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38754
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30812
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37881
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63944
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19673
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13593
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42555
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5467
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769981
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028439
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308537
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613071
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945341
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309238
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71633
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177279
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69123
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26777
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89919
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60224
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40417
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32738
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4014
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66617
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23553
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17581
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47565
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61199
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774699
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033536
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314082
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619151
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951976
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316517
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725577
…(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187567
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702739
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28077
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91178
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61656
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4206
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34638
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42362
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69255
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27371
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21512
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52509
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67647
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779366
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038592
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319565
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625092
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958486
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323668
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734649
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197644
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714021
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29348
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92417
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63066
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43676
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36509
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44555
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71855
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31126
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25392
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57384
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74018
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78393
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043528
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324935
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630965
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964879
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330685
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743525
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207525
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725081
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30594
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9364
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64451
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45268
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3835
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4671
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74416
