¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.914228
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044435
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329715
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640304
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979584
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.767656
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.742309
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213298
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713059
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26111
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03002
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70127
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1748
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.295856
è(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.213628
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.134668
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.058807
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.985888
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.915767
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.848302
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.78337
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.720849
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.660627
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.797853
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.015781
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.255274
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907443
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108447
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320443
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54636
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790078
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053712
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339808
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651287
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991629
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366728
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774266
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225006
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726073
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23852
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00388
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6448
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13617
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.384547
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.299707
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.218268
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.140049
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.064885
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.99262
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.923115
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.856232
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.791849
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.729846
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.861203
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.08507
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.331387
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91361
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11505
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327881
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554372
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798728
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063076
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349978
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662375
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003752
İ(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376376
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784931
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236816
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729811
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21592
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97772
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58959
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09875
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52869
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.389617
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.305544
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.224823
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.14728
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.072751
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.001083
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.932139
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.865786
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.801902
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.926937
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.157057
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919803
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121696
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33536
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562423
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807442
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072499
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36026
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673593
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012441
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386177
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795707
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24878
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726153
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1933
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95154
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53555
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0562
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48982
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.313347
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.233279
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.156346
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.08239
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.011262
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.942825
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.876952
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.995181
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.231883
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926016
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128364
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342932
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57054
È(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816202
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082059
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3706
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681513
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018167
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396046
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806643
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260885
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722875
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17066
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92534
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4827
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9984
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45228
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.243611
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.167226
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.093786
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.023142
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.95516
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.066051
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932238
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135112
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35051
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578759
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825067
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091643
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377913
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686836
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026213
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406039
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817666
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273122
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720008
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15597
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89908
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43098
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94183
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.416
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.179904
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.106919
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.036705
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.139682
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938511
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141835
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358171
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586985
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833963
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098475
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382854
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69225
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034702
¼(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416145
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828805
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285504
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717547
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15325
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87282
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38047
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88657
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.381
(396.36, 14.54, 309.37) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.121786
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944833
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148601
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365899
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595321
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840405
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103101
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387918
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697711
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04326
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426368
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840082
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297956
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715438
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15094
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84654
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33103
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83259
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34726
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951133
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155382
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373661
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601455
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844796
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107817
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393023
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703307
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051877
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436674
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851469
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310612
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713755
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14909
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82026
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28274
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77984
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31476
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957494
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162193
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379599
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605575
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849214
º(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112636
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398236
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708983
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06056
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447097
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862969
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314346
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712428
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14767
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78408
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23552
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72827
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39576
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963856
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168259
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383446
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609732
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853694
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117474
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403522
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714705
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069283
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45764
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874587
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313463
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711515
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14669
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74166
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18942
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67762
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56172
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969719
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173226
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387368
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613963
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858258
