¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27965
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913102
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348715
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785547
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21175
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67545
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.185
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71209
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15576
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63634
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15853
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84241
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24093
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67655
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34735
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22911
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505763
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807842
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136536
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495449
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888873
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318844
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751685
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19951
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66206
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1703
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67568
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11643
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59371
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1122
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72139
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03719
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46301
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3165
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79387
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7134
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488699
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789294
¶(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116323
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473326
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864546
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288128
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717945
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18744
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64879
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15563
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0779
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55201
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06687
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62241
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83819
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25498
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68003
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37597
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26224
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471553
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7707
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096046
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451102
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840158
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257521
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684336
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15399
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63557
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14113
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60505
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04018
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51117
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01529
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54027
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64372
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05229
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31118
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97457
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82948
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80549
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454374
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752002
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075691
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428834
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815683
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227028
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650893
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11708
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62251
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12675
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5708
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00323
»(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46274
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94119
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46125
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45371
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85482
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08127
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58869
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4254
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48557
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437101
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73326
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055255
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406496
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791187
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196692
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617569
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08035
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59157
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11244
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53735
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95784
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39563
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86863
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39304
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33678
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66227
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85762
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65347
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14227
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17594
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419788
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714466
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034739
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384109
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766597
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166457
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584377
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04377
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55112
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09828
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49483
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89682
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32989
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79764
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32561
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25933
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47234
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45442
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16871
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86782
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87618
´(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89568
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402437
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695619
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01423
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361691
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74197
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136398
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551359
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0074
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51081
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06873
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43915
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83705
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26553
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72813
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25888
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18281
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25822
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03442
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71115
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45023
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58588
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59924
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385399
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676721
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993653
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33917
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717266
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106446
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51849
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971218
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47079
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01783
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38463
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77851
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2025
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66012
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19294
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10724
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1651
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63642
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27867
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97845
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94931
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32099
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370415
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65779
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973027
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316649
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692603
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07655
µ(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48582
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93525
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43682
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96792
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33119
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72116
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14081
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59359
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1277
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03249
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0911
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50959
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88748
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53291
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25723
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05725
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355426
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640112
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95241
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294102
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667833
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046909
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453269
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901915
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40317
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91901
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27884
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.665
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08041
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52845
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06322
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96031
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01798
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41839
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7917
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18597
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79804
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75023
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90366
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340387
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623868
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931731
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271475
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643056
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017342
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420893
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871655
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36964
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87108
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22758
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61004
´(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02132
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46476
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99945
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89781
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94557
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32991
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69876
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08819
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10656
(380.63, 14.69, 269.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5769
