¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(443.38, 14.27, 268.39) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 16.69813
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62705
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077161
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573097
Ç(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13426
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76427
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49728
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33949
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31764
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45485
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89341
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63551
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90587
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82226
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676545
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932699
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20852
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508366
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844707
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20751
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607875
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.055731
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549189
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10791
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73506
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46401
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3008
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27218
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40052
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8284
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55113
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81033
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73713
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664545
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919708
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194417
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493005
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828427
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189579
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5886
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034226
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.525203
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08147
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70572
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43058
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26194
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22655
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35888
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76322
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47181
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7143
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63021
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652503
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906682
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180278
¶(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477607
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812067
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171591
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569231
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012654
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.501588
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05494
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67626
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39701
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22293
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18078
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30452
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6979
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39236
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61789
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48183
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640421
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893622
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166105
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462176
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79563
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15355
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549773
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.991016
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477966
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02833
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64668
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3633
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18379
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13488
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25005
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63243
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31285
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52103
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32102
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628304
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880532
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151901
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446894
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779119
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135462
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530228
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969319
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.454247
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00165
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.617
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32945
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14452
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08885
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19547
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50992
¶(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23326
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42387
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16051
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61615
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867414
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137669
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431756
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762539
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117331
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510607
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947569
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430439
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.974901
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58722
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29549
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10514
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04273
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14081
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44422
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15364
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31111
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00035
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603964
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85427
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123411
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416555
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745892
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099156
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.490905
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925765
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.406544
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.948091
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55734
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26142
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06564
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9965
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08607
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37848
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9394
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18844
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8406
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591747
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841099
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109129
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401295
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729183
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080944
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.471133
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.903919
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.38257
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.921227
­(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52738
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22724
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02605
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9502
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03128
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31273
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85998
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06628
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68133
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579504
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827911
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094828
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385978
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712417
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062703
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451299
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882033
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358524
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.894315
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49735
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19298
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98638
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90382
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97644
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24698
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78062
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94462
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54134
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567236
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814655
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080512
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37061
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695595
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044432
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4314
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860111
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334411
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86736
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46724
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15854
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94664
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85739
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92157
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18125
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70134
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55092
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4155
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554944
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801364
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066178
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355187
 (443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67872
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.026132
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411444
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838156
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310232
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840368
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43707
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12393
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90682
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81091
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86669
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11555
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62215
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4537
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28963
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542632
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788052
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051832
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339722
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661802
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007813
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.391435
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816175
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285999
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813347
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40684
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08928
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86696
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7644
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8118
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0499
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54309
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35673
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66129
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530301
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774722
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037478
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324211
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644836
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989473
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371377
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794172
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261714
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7863
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37656
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05458
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82704
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71786
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75693
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98432
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46411
¢(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26001
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.53949
