¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(328.25, 7.54, 367.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.05896
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10742
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10201
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.099
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.0984
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116342
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319598
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537794
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772679
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02614
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300443
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598206
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922522
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256506
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593494
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960603
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361912
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810888
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22654
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56272
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92341
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32001
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75115
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26922
(327.74, 7.55, 367.33) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.91148
(327.74, 7.55, 367.33) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.97145
(327.74, 7.55, 367.33) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.07214
§(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.16548
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.14795
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13286
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.12021
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10998
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10216
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09675
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09375
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09315
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11981
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323323
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5418
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776984
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03078
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305478
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603672
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928524
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259459
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596762
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964122
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365746
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839329
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23258
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56912
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93029
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31877
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74261
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17472
(327.74, 7.55, 367.33) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.93581
(327.74, 7.55, 367.33) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.99591
(327.74, 7.55, 367.33) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.10027
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.16261
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.14509
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11735
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10712
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09931
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.0939
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.0909
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.0903
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123347
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32709
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54584
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781319
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035492
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310571
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609204
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934573
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26263
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600199
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967866
¸(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369867
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868061
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23931
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57636
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93807
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32708
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74663
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08001
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.22954
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.2046
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.18215
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.16217
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.14464
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.12956
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11691
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10668
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09886
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09345
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09045
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.08986
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126878
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330876
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549946
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785726
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040252
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315746
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614836
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940661
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266012
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603837
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971879
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394052
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897156
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24681
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58441
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94664
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33632
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75342
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98521
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.23152
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.20657
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.18412
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.16413
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.1466
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13152
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11887
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10863
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10082
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09541
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09241
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09181
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130478
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334708
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55406
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790183
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04506
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320949
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620511
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946829
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269614
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607752
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976091
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420413
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926535
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2551
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59321
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95611
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34649
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75932
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06934
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.23592
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.21097
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.18851
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.16851
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.15098
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13589
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.12324
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.113
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10518
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09977
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09677
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09617
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13406
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338578
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558214
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79468
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049918
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326192
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626226
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953092
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273381
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611841
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988796
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447096
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947721
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26406
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60285
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96642
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35467
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76617
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16553
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.24276
³(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.21779
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.19532
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.17532
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.15778
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.14268
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13001
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11978
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11195
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10654
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10353
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.10293
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137713
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342514
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562447
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799226
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054835
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33153
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631999
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959394
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277377
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616183
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013095
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47404
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95685
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27385
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61328
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97759
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36199
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77405
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26235
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.25203
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.22705
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.20456
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.18455
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.167
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.15189
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13922
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.12897
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.12114
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11572
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11271
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11211
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141439
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346478
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566694
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803831
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059784
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336911
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637886
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965802
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281568
±(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620748
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037684
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501264
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966709
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28435
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62453
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98704
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3702
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78294
(327.74, 7.55, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26293
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.26375
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.23875
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.21624
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.19621
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.17864
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.16352
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.15084
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.14058
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13274
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.12732
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.12431
(327.74, 7.55, 367.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.1237
