¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(326.84, 7.24, 385.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47626
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.87466
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836062
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038218
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255846
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490753
æ(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744038
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017667
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31558
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642486
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00228
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398943
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.846
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347251
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897702
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51565
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21273
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02779
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9884
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10313
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39424
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00148
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99752
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.48111
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.88764
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836447
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03863
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256293
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491236
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74449
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018159
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316115
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643373
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.003259
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.400023
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847471
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348898
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89804
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51592
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21304
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03034
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99162
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10391
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39489
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00689
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00384
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4932
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.90046
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836836
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03905
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256743
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491724
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744954
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018665
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316667
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644272
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004246
ï(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401114
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848927
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349632
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898395
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51622
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21338
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03289
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99481
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10471
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3956
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01225
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.01024
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50517
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.9131
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837228
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039471
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257196
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492214
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745433
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019185
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317235
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645179
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.005244
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402217
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850368
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349965
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898767
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51655
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21376
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03542
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99796
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10556
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39774
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01757
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.01674
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.51703
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.92557
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837624
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039897
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257657
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492711
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745924
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019719
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317994
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.646097
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006252
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403332
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.851795
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350311
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.899158
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51691
î(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21485
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03795
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00109
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10643
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40185
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02286
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02333
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52876
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.93787
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838025
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040326
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25812
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493211
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746429
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020267
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318838
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647023
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00727
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404456
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853205
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350676
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.899567
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51731
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21703
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04046
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00418
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10734
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40594
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02809
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03001
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54037
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.94999
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838428
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040761
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258587
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493717
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746945
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020827
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319692
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647956
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008298
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405593
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.854602
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.351055
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.899994
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51774
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2192
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04297
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00723
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10827
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41002
è(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03328
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03677
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54846
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.96193
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838834
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041196
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259058
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494226
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747473
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021403
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320552
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6489
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009336
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406738
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.855983
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.351451
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.900439
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5182
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22136
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04546
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01007
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10924
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41408
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03843
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04362
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55649
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.97368
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839244
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041637
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259532
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494739
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748015
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02199
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32142
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64985
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01038
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407894
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.857346
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.351861
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.9009
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51869
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22351
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04795
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01092
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11024
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41812
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04435
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05056
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56446
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.98525
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839657
ì(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042082
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260011
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495257
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748569
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022593
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322296
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65081
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011436
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40906
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85869
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352287
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90138
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51921
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22565
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05042
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01179
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11127
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42215
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05082
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05795
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.57239
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.99665
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840073
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042528
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260494
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495777
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749133
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023206
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323178
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651776
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012501
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410235
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860022
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352731
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901875
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51976
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22778
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05288
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01269
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11232
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42616
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0572
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06547
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.58025
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840493
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042982
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260981
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496303
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749712
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023835
(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324069
ë(327.24, 7.31, 384.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652753
