¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077434
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.292121
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.282617
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.274223
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.266932
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.870789
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08588
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41981
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77223
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14461
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53863
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95619
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40789
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94738
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52621
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214118
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41854
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637898
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873872
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128291
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.318182
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.295042
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.273132
ö(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.252429
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.232924
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.214594
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.197431
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.181418
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.166543
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.152793
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.140163
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.128638
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.118211
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.108874
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.10062
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.093441
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.885688
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17902
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51582
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8713
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24856
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64812
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07167
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58191
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13307
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72489
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21274
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417061
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636329
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872133
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126457
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.149468
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.126801
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.105334
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.085051
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.065934
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.047971
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.031144
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.015442
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.000854
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.987367
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.97497
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.963655
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.953412
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.944235
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.936115
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.978072
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.900641
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2804
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62219
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98304
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36452
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76831
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25372
ö(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77177
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32659
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93093
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211427
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415638
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634772
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870494
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124653
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.166951
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.140956
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.11621
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.09269
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.070375
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.04925
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.029296
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.010499
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.992843
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.976314
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.960899
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.946588
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.933367
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.921229
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.910162
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.989761
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.915646
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38506
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73205
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0985
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.486
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94841
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46783
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99986
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57011
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1828
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209682
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414258
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.562601
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.523814
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.486443
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.450457
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.415818
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.382497
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.350467
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.319695
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.290149
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.261812
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.234655
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.208657
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.183793
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.160044
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.137385
ú(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.115807
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.095284
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.125486
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.001483
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.930702
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49307
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84549
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21776
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64605
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15929
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69004
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23681
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82336
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45032
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.075124
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.037965
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.002151
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.967643
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.934411
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.90242
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.871646
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.842056
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.81363
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.786338
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.760156
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.73506
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.711035
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.688054
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.6661
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.645153
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.625195
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.606214
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.588192
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.113441
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.013237
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.945804
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60458
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96259
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35897
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85096
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37809
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92073
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48302
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08673
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71368
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.596362
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.562907
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.530671
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.499626
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.469738
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.440978
 (385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.413323
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.386751
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.361231
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.338067
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.322924
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.308657
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.295254
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.282705
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.271
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.260131
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.250088
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.240864
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.520146
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.101428
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.045165
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.960951
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71969
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0861
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55829
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06353
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60519
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1604
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73901
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34318
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98768
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.527349
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.503633
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.480934
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.459233
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.438512
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.418753
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.39994
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.382058
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.365092
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.349028
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.333855
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.319558
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.306129
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.293554
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.281826
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.270935
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.260872
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.25163
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.510356
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.089451
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.09701
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.976142
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83849
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28013
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76491
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28401
ƒ (385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84103
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4094
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99235
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6092
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27286
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.539544
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.515776
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.493027
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.471278
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.450512
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.43071
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.411857
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.393936
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.376933
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.360835
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.345628
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.331301
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.317842
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.305241
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.293488
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.282573
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.272489
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.263227
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.500592
(385.03, 13.89, 255.08) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.077512
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.150699
(385.03, 13.89, 255.08) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.991374
(385.03, 13.89, 255.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01542
