¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.202683
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.830347
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.79032
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.580895
(378.45, 15.43, 279.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.58878
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88358
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24163
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68302
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29712
Ù(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16921
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81522
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006481
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243067
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497259
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769485
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066952
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393271
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752797
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150745
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603337
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119738
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.883883
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.705002
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.662249
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.621586
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.644157
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.372057
(378.45, 15.43, 279.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.52437
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85402
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21431
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69458
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38549
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37376
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94217
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994727
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230274
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484431
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755486
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051649
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376496
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734223
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130158
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578219
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.799602
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.548152
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.50474
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.46341
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.424111
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 9.136574
(378.45, 15.43, 279.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.49157
(378.45, 15.43, 279.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.46278
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82401
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18493
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70827
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47714
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54819
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983057
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217621
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471713
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741636
Ş(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036479
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359792
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715836
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109748
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553286
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.569077
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.35714
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.315114
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.275111
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.237089
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.949998
(378.45, 15.43, 279.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.43251
(378.45, 15.43, 279.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.40394
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76216
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15707
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72406
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57216
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61898
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97142
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205012
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458932
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72789
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021445
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343276
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697626
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089564
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528509
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.352263
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.176091
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.135357
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.096597
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.059769
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.772461
(378.45, 15.43, 279.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.37615
(378.45, 15.43, 279.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.34779
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70178
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13074
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74202
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65847
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69285
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959866
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192477
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445303
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714258
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006555
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326941
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679575
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069551
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501055
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.045791
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.004296
Ş(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.964774
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.927176
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.891465
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.603371
(378.45, 15.43, 279.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.53934
(378.45, 15.43, 279.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.7002
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64285
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10596
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76209
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62108
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76712
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948378
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180025
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431707
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700762
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991776
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310696
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66171
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048989
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.089059
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.881426
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.841115
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.802729
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.766224
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.413626
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.442189
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37425
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58536
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08268
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78432
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56467
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83826
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 22.32878
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936986
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167643
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41823
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687384
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977153
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294632
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643991
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026056
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.901605
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.725168
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.68597
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.648652
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.613172
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.261233
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43305
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32563
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30912
â(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52932
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06088
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71175
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 22.00493
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.93938
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.87847
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.82213
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.77032
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925622
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155343
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404854
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674119
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962624
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27876
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624417
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003369
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.724429
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.576476
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.538325
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.502012
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.467496
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.115712
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37031
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27094
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24944
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47461
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04061
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60618
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.457
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.4673
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.40455
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.34631
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.29253
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.24315
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914369
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143152
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391598
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660957
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948272
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262664
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604149
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.680486
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.47387
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.434866
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.397702
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.362336
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.328728
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.97666
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30852
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21749
æ(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1909
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42135
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02402
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50315
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40565
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.32157
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.30787
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.29834
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.29296
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.29174
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903185
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13099
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378377
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647924
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934072
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244436
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584097
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.517026
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.337928
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.299893
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.26366
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.229187
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.218377
(378.45, 15.43, 279.99) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.843701
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24771
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16529
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13351
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36949
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9277
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40266
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35593
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.50301
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.4892
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.47959
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.47418
(378.45, 15.43, 279.99) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 21.47295
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892054
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118946
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365294
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633646
(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918763
