¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(378.99, 15.99, 289.82) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.93072
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024422
ó(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420085
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858618
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.086728
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.056112
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.027453
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.585095
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78368
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57523
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48365
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 14.06961
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.91393
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.87242
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.8478
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30671
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.40201
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.3555
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.31334
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.27548
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.54327
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.73839
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7589
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032227
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330106
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655912
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013651
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408184
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845398
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308479
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.195163
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.166079
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.712512
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.74963
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54073
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44388
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.96199
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.81217
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.77107
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.78513
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21538
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.24851
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.20251
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.16081
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.1234
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.45356
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.04004
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.81312
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.83162
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751373
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024048
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321207
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646145
÷(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00289
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396306
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830249
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288496
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.340396
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.310869
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.283333
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.880769
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5067
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40465
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.85889
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.71457
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.67387
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 14.08657
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12637
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0242
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.10017
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.09769
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.49477
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.57483
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.08708
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.25726
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.43447
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743898
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015891
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312304
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636374
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992151
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384422
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812397
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268676
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.584476
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.46218
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.434213
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.02026
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47308
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36595
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.76017
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.62101
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.58069
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.99263
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03971
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92852
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.16742
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.59158
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.46459
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.43119
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.49092
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.17143
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.15095
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.13463
ê(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736369
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00775
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303395
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626637
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981429
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372568
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794678
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249011
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754809
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.620391
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.591974
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.16557
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.22983
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32786
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.66571
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.53136
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.4914
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.90255
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95533
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83539
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.01819
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.81733
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.82003
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.827
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 21.83822
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 21.26085
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 21.23977
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 21.22287
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728878
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999603
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294508
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616905
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970761
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360736
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777117
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22949
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733045
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.785918
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.757033
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.730207
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.3595
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29029
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.57536
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.44552
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.40591
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.81621
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87322
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7448
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03255
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.50969
(378.97, 15.97, 287.80) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.51305
ä(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 21.11665
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 21.09587
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 21.07924
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721407
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991477
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285646
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607169
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960054
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348934
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75971
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210161
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711459
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.0699
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.929837
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.902556
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37513
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25315
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.48902
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.36337
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.32409
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.73352
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79336
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65672
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91623
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 20.97845
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 20.95795
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 20.94157
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713927
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983377
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276773
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597486
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94936
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337137
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742422
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190968
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690083
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2486
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.11088
(378.97, 15.97, 287.80) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.08312
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34342
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21281
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.40656
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.28483
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.24586
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.65438
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71569
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55829
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8033
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 20.84608
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 20.82585
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 20.80972
È(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706491
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975229
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267931
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587808
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938734
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321638
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72528
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171986
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6689
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22483
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84252
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52666
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30547
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17319
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.32789
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.20979
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.17112
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.57871
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63714
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45559
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.43159
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 20.82573
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 20.84353
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 20.86541
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699054
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967151
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259107
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57815
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928132
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30623
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708302
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153173
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647916
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2013
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81326
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49347
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2676
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1342
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.25289
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.13816
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.09978
(378.97, 15.97, 287.80) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.5064
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55392
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35553
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.73131
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 21.54561
(378.97, 15.97, 287.80) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 21.56879
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691615
(378.97, 15.97, 287.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959109
