¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(387.47, 13.92, 251.19) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 14.1271
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1255
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78366
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34783
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94293
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46759
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92038
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40229
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92909
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118555
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.293036
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480942
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683835
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903522
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135903
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386619
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66826
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977296
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317898
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695023
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114765
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584755
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960489
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521259
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17136
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91898
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74538
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61976
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63256
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3495
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93316
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49297
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09968
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65076
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11382
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61726
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18205
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.11404
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.288191
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475739
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.678196
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897436
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135481
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393952
³(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67627
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986124
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327625
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705787
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12679
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59824
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067596
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653667
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32291
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09419
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92521
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82336
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87077
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54519
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07294
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64361
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26248
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84123
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3229
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86514
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44611
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.109663
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283489
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470656
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672738
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891473
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129037
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387839
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670866
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981508
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324017
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703412
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12594
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59931
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136204
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742486
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43711
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2408
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07385
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01837
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11886
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68005
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21795
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79997
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43157
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04477
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.566
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12377
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7219
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.105433
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.278939
Æ(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465775
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667428
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885764
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122811
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381074
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663412
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97333
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314962
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693382
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114772
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586764
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129598
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734947
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4285
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23072
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95933
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88513
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96924
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7114
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25549
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.81362
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.84267
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.87489
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65466
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22356
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83415
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.101337
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274529
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461007
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662305
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880213
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116803
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374484
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65622
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965412
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306237
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683714
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103975
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576559
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123426
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727921
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4204
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20637
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84793
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75573
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81709
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73925
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.22437
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.21196
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.20252
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.19606
Ë(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.19257
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.19203
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.19446
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097364
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270295
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456446
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657345
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874858
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110956
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368126
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649265
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957783
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297815
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674371
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093545
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567862
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114619
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721413
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41291
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15663
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79116
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63002
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6681
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70955
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.04569
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.03237
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.02199
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.01455
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.01005
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.00847
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 15.00982
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093542
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266156
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451982
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652588
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869666
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105317
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642564
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950416
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28967
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665307
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083475
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55949
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105137
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715387
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40597
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10843
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73726
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50787
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52043
Ö(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53847
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.95314
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.93919
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.92817
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.92007
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.91489
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.91262
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.91326
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.089837
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262178
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44772
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647956
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864666
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099896
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356086
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636061
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943284
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281819
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65661
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073778
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551523
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096071
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709871
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39961
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06173
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68503
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38919
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37738
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37302
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.91329
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.89874
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.88712
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.87841
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.87261
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.86972
(389.91, 14.15, 250.09) (417.94, 9.03, 258.16) (2.56, 2.61, 2.56) Tools 14.86972
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.086289
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258382
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443604
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643509
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859854
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094687
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350385
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629824
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936451
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274276
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648252
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06442
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543896
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087418
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704819
Ò(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39384
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01652
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6345
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32846
(389.91, 14.15, 250.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2388
