¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99196
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.499981
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.490742
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.482998
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.476709
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.471911
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.476436
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.518861
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.634097
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041906
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270836
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519078
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78918
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084082
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407266
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762946
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168745
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631451
ì(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.837402
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.772723
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.749686
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.728296
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.708609
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.690453
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.673943
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.658993
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.645608
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.633807
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.623518
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.614755
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.607483
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.601748
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.610672
(435.16, 13.91, 293.35) (447.02, 8.19, 273.08) (0.81, 2.16, 0.81) Human 7.716962
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55071
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040169
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268912
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517036
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78696
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081623
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404587
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759959
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165609
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627905
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147632
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681749
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2826
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02457
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56497
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93612
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8415
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60343
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10509
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39175
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70287
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06924
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45728
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84948
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48584
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14038
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.216634
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.208196
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.200368
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.193175
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.186618
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.180736
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.175603
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.171288
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.167994
 (435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.166133
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.167601
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28168
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02437
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65602
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18372
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90944
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72377
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27605
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57001
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91751
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29206
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67295
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30491
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75436
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42966
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.099706
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.09008
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.080951
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.072302
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.064129
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.056424
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.049172
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.042371
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.036013
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.030088
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.024594
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.019526
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.014873
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.010634
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.006809
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.003387
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.00037
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.99775
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.997516
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.003002
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.015077
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.036234
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.07551
(435.16, 13.91, 293.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03461
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.044148
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.034613
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.025565
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.016986
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.008873
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.001212
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.993998
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.987221
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.980876
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.974957
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.969456
Ÿ (435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.964368
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.959688
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.955411
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.951532
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.948047
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.944955
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.942263
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.942003
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.945691
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.953583
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.966345
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.98533
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.013629
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.061541
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.004805
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.99538
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.986428
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.977942
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.969909
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.962324
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.955176
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.94846
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.942167
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.936291
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.930826
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.925767
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.921107
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.916844
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.912969
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.909487
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.906384
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.903746
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.903486
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.906422
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.912704
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.922672
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.936962
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.956733
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.984325
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.02586
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.974439
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.965108
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.956245
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.947841
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.939886
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.932368
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.925285
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.918627
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.912385
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.906556
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.901132
Ÿ (435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.896104
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.891475
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.887233
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.883378
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.879903
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.876808
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.874248
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.87398
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.876492
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.88188
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.890367
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.902353
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.918506
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.939997
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.969104
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.011457
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.099457
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.950122
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.940875
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.932087
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.923754
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.915865
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.908411
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.901384
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.894775
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.888581
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.882792
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.877405
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.872411
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.867807
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.863589
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.859751
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.856291
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.853205
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.850725
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.850451
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.852685
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.857494
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.865053
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.875639
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.889722
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.908057
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.931941
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.963943
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 2.010592
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.930342
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.921162
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.91244
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.904167
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.896333
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.88893
™ (435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.881951
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.875386
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.869231
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.863477
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.858122
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.853157
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.848578
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.844381
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.84056
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.837112
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.834035
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.83163
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.83135
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.833386
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.837796
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.844715
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.854367
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.867103
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.883481
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.9044
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.931441
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.967854
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.91419
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.905067
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.896397
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.888175
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.880386
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.873027
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.866086
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.859559
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.853436
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.847714
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.842385
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.837445
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.832884
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.828704
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.824898
(435.16, 13.91, 293.35) (442.23, 8.21, 276.20) (0.81, 2.16, 0.81) Human 1.821464
