¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(380.05, 14.17, 265.67) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.39312
(380.55, 14.03, 263.36) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 13.32078
(380.55, 14.03, 263.36) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 13.3058
(380.55, 14.03, 263.36) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 13.29343
(380.55, 14.03, 263.36) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 13.28368
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955505
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180586
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42368
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688048
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975931
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28675
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628108
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02059
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461348
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955207
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487892
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08139
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75216
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5493
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47219
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.1193
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.11034
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.10395
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.10011
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.09884
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.10011
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.10394
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955459
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179633
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422651
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686906
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97526
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288083
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629579
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020784
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461552
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95543
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49018
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08398
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7222
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54581
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4591
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.00855
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.99954
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.99307
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.98914
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.98775
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.98888
Ó(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.99255
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954613
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178716
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42167
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68585
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974093
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289528
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63119
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021031
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461845
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955761
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492655
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08678
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6924
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54253
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44099
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.90212
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.89306
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.88653
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.8825
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.88099
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.882
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.88551
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953838
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177889
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420747
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684853
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973017
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288623
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632903
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021362
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462187
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956158
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495332
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08911
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66279
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52983
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42353
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.79987
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.79076
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.78416
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.78005
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.77844
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.77932
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.78269
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953121
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177112
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41991
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683928
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972032
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287536
Ô(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634533
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021736
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462606
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956621
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498172
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08058
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63769
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49534
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40671
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.70165
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.6925
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.68584
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.68165
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.67994
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.6807
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.68393
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952485
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17641
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419157
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683089
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971096
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286547
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633418
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022166
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463102
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957191
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501217
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07256
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62874
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4611
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39058
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.66023
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.63727
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.61686
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.59896
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.58536
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.58601
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.58911
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95188
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175758
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418436
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682334
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970262
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285619
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632418
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021831
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463675
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957817
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504441
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06504
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62033
×(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42712
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39499
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25726
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.22127
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.18908
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.15979
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.13337
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.10979
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.90081
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951345
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175167
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4178
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681636
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969517
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284789
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631505
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01877
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464312
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958523
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507848
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05803
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61251
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39338
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4076
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24022
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.12099
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.08909
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.06007
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.03389
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.01054
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.26306
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950853
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174649
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417247
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681024
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968846
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284054
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630704
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015772
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463362
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959335
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511449
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0515
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60524
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3599
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42099
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24037
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.02485
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.99323
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.96446
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.93852
¾(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.91538
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950439
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174204
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416749
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68049
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968248
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283416
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629986
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012836
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460058
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960201
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515247
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04549
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59853
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32668
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43516
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25652
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19057
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28204
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.10396
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.08681
(380.55, 14.03, 263.36) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.07244
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950078
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173806
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41633
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680024
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967747
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28287
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62938
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012142
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456793
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958355
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519007
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03998
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59236
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29371
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43138
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27352
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14515
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18556
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18159
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49665
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949795
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17349
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415977
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679637
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96732
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282404
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62887
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011602
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453589
º(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954739
(380.55, 14.03, 263.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520185
