¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(423.87, 14.62, 253.70) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.90363
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43264
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263121
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507379
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778607
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07635
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389572
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746938
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138027
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556112
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.024613
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552222
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15307
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82801
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58835
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45209
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.429
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59361
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02842
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71571
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84314
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.39357
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258557
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502427
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77297
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071196
Ç(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383929
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740625
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13123
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548437
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016033
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542689
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14256
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8163
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57535
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43749
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41263
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57507
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00529
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68909
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81271
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35571
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254025
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49751
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767317
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066099
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378346
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734327
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124469
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540939
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00754
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.533269
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13213
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80474
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56275
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42323
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39664
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55686
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98267
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66321
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 17.07956
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 17.00675
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.97545
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.94768
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.92358
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.90286
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.88564
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.95415
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248842
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492633
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761655
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061062
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372829
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72805
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117746
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533549
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999135
î(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523966
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12179
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79333
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55031
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4093
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38105
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5398
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96058
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63836
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.89347
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.84883
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.82207
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.79867
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.77867
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.76197
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.74864
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.78838
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243543
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487792
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755983
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056083
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367378
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721789
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11106
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52626
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.990821
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.514776
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11152
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78206
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53805
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39572
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36585
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5234
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93901
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61392
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.91245
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.86745
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.8428
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.82156
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.80363
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.78904
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.77781
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 16.82195
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238239
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482992
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750302
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051163
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361991
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715549
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104415
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519083
·(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982594
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.505705
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10134
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77095
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52597
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38279
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35117
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50727
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91795
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5899
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6986
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 17.13176
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 17.11802
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 17.10973
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 17.10829
(423.86, 14.65, 253.68) (394.69, 8.13, 249.66) (0.81, 2.16, 0.81) Human 17.11798
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232932
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47823
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744614
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045042
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356672
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709331
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097811
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512008
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974463
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496753
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09125
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75999
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51405
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37026
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3372
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49142
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89742
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56629
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67197
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.17232
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227623
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473508
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738918
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038799
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35142
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703136
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091249
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505044
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966424
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487919
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08124
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74918
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5023
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35803
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32359
˜(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47583
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87741
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5431
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64609
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13733
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22231
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468829
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733216
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032551
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346236
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696964
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084728
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.49819
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.95848
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479207
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07133
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73853
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49074
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3461
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31035
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46053
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85792
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52034
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62096
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.1037
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464191
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72751
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026299
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341119
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.690816
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078252
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491442
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.950629
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.470616
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0615
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72804
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47934
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33447
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29746
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4455
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83895
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49799
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59659
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.07142
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211687
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459597
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721802
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020045
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336074
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684694
 (423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.07182
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484807
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942876
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.461997
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05177
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7177
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46813
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32314
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28493
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43074
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82051
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47607
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57298
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04047
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206378
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455044
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716092
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013788
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331099
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6786
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.065437
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478285
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.935221
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.453399
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04213
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70752
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45709
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31211
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27277
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41627
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80258
(423.86, 14.65, 253.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45457
