¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(376.54, 16.11, 286.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.47717
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061882
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283675
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523633
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779441
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053247
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351596
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677861
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034227
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.425772
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860277
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339646
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.868042
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46125
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13159
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57115
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48897
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55439
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80588
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29657
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502709
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6779
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864577
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068906
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291255
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531838
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786168
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060555
Å(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359562
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68658
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.043056
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435511
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872204
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349483
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.879049
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4726
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14483
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57921
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49826
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56522
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81866
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31191
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98747
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508027
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682443
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869581
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076161
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299086
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540035
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793209
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068207
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367906
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695385
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052343
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.445758
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884696
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359965
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890779
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48509
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15901
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59828
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50883
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57754
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8332
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32932
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03888
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80179
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512472
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687197
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876536
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083648
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307168
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54683
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80057
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076205
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376628
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704264
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062095
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45748
µ(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.894872
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371096
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.902693
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49841
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17411
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61973
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53222
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59134
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84954
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34888
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09339
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93894
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.576252
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.566993
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.558982
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.552441
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.547793
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.546049
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.551408
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084548
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385727
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.713561
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072308
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469756
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.905457
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.382875
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914561
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51254
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19016
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9628
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55824
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6067
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86767
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37064
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15098
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11611
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.467591
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.454739
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.442528
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.430954
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.420004
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.40966
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.399904
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.390742
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.382155
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.37414
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.366687
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.359788
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.353435
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.347628
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.342363
‘ (376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.337854
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.339356
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.349524
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.371181
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.417385
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88757
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3945
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21172
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29954
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.408954
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.395704
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.383078
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.371063
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.359642
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.348803
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.338534
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.328825
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.31966
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.311036
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.302941
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.295364
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.2883
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.281741
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.275676
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.271422
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.272272
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.278495
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.290713
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.310442
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.34139
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.397445
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25323
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48947
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.367175
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.353807
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.341055
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.328902
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.317332
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.306337
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.295902
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.286015
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.276664
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.26784
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.259534
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.251735
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.244436
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.237628
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.231319
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.227714
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.228322
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.233179
š (376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.2426
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.257276
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.278571
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.309377
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.357872
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68606
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.335176
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.321761
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.308959
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.296747
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.285117
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.274052
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.263542
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.253573
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.244132
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.235215
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.226808
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.218897
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.211484
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.204553
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.198313
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.195147
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.195614
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.199737
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.207723
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.220003
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.237366
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.261249
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.294603
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.345458
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.309966
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.29653
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.283699
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.271458
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.25979
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.248685
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.23813
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.228111
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.218618
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.20964
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.201169
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.193193
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.185704
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.178696
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.172673
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.169774
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.17015
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.173812
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.180917
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.191775
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.206931
 (376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.227328
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.254654
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.292449
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.351111
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.289967
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.27651
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.263654
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.251388
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.239691
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.228552
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.217961
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.207903
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.198367
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.189343
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.180822
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.172792
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.16525
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.158181
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.152409
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.14969
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.150001
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.153351
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.159863
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.169782
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.183531
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.201812
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.225797
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.257684
(376.94, 16.10, 285.78) (382.48, 8.55, 302.94) (0.81, 2.16, 0.81) Human 2.302396
