¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.837065
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.30376
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.947476
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.938828
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.932131
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.927375
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.924559
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.923676
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.924731
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016924
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248941
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499036
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768389
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062455
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384747
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739445
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110446
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480966
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.725287
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.703761
û(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.68403
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.666074
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.649874
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.635417
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.622684
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.611667
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.602351
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.59473
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.588796
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.287635
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.02172
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.02067
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.02156
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.02442
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.02923
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.036
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.04474
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01465
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246524
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498313
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772669
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067932
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390756
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746044
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113469
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498393
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936717
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424654
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.368213
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.349279
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.332238
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.317072
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.303766
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.292306
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.282682
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.274885
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.268908
(401.94, 14.18, 244.08) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.271816
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.81629
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.81565
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.81711
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.82069
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.82638
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.83418
(401.94, 14.18, 244.08) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.84412
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012449
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244147
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495752
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76986
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069539
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396819
ö(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752741
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118632
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516168
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956419
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446622
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990682
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.16065
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.13373
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.10892
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.08619
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.06552
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.04689
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.03028
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.01567
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.00305
(401.94, 14.18, 244.08) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.41525
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.72885
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.72577
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.72497
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.72646
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.73024
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.73631
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0103
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241846
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493227
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767084
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066511
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395185
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7575
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135026
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534208
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976466
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468986
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01397
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.1388
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.11194
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.08719
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.06451
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.04389
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.0253
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.00873
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.994155
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.981569
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 11.14421
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 12.21811
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 12.21502
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 12.2143
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 12.21597
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 12.22001
(401.94, 14.18, 244.08) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 12.22645
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008184
ß(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239542
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49074
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764373
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06355
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391912
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753875
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136513
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551888
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996848
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491744
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03772
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.11901
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.09221
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.06751
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.04488
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.0243
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.00575
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.989216
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.974676
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.962118
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 11.12255
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006133
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237312
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488295
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7617
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060655
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388714
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748124
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128123
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542564
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003378
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514901
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11063
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.10127
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.07452
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.04986
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.02728
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.00674
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.988227
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.971724
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.957213
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.94468
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 11.10135
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004083
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235072
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485918
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759089
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057774
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385592
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740876
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119862
ê(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533421
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993237
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50737
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16598
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.08556
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.05886
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.03424
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.01169
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.991188
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.972708
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.956233
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.941748
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.929237
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 11.08061
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002095
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232943
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483558
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75652
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054955
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382482
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733724
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111812
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524509
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983308
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496211
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16146
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.07187
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.0452
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.02062
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.998105
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.977631
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.959179
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.942728
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.928266
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.915774
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 11.06034
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000144
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230834
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481269
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75402
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052236
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377431
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726735
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103941
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515808
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973588
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.162984
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.132503
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.103992
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.077423
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.05277
ö(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.030004
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.009104
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.99005
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.972823
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.957403
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.169765
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 11.04052
(401.94, 14.18, 244.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.63912
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998224
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228748
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478992
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751557
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049529
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371181
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71984
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096247
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507276
(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964074
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.885283
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.855848
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.828326
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.802685
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.778897
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.756942
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.736794
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.718434
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.701846
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.68701
(401.94, 14.18, 244.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.156424
(401.94, 14.18, 244.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 11.02117
(401.94, 14.18, 244.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.5451
