¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.81052
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66476
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84695
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03728
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23625
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44436
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66221
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95702
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30649
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55473
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81515
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0886
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37592
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67816
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755653
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102254
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487881
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91942
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405483
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.956971
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.58791
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9601
Ø(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20084
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4388
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61149
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79182
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98022
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17715
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38311
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59866
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85493
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17694
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42015
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6752
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94293
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22415
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51985
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739236
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084022
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467521
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896548
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379608
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927475
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.553988
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94327
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19434
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3893
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56035
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73891
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92549
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12043
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32435
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5377
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76115
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05203
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2904
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54036
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80259
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07802
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36751
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67206
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722591
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06554
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446893
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873376
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353412
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897623
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519674
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90914
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1794
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34178
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51128
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6882
×(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87299
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06608
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26803
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47932
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70051
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93333
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18981
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4594
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74295
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04149
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35615
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68249
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705726
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046821
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849924
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3269
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867428
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.484297
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87472
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13535
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29631
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46426
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64309
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83541
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03661
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24719
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46774
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7034
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9558
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21322
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48379
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76843
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06812
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38401
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7022
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688647
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027869
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404858
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826193
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299234
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834879
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446408
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83998
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12183
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29074
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46707
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65135
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84401
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04551
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25642
Õ(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47731
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72772
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98047
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23893
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51061
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79638
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09733
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40598
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72473
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671364
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008557
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382574
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800364
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269986
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801604
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415553
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13983
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13082
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30002
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47673
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66131
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85435
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05624
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26755
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49851
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75411
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00734
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26695
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53982
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82686
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12666
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4302
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75004
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652995
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987651
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359269
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774234
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240496
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768068
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.386142
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1056
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14137
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31093
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.488
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67299
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86644
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0688
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28151
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52584
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78262
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03644
×(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29728
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57146
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85988
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15246
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45716
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77822
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633967
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96656
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335768
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747894
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210778
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737963
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356268
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07085
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15348
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32342
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50092
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68642
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8803
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08317
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30969
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55517
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81327
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06783
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32996
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60555
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89025
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18091
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48687
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80928
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614773
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945291
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312077
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721348
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180846
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.711608
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325938
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03559
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16711
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33754
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51552
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70153
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89598
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10485
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33983
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58662
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84608
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10148
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36504
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6421
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92004
Ö(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21199
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51933
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84322
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59542
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923852
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288205
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694617
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151253
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684866
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29518
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.99985
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18229
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35324
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53182
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71837
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91342
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1357
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37199
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62014
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88105
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13743
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40249
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67353
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95242
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24575
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55461
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88008
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575915
(341.73, 7.25, 370.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902253
