¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.03896
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.462568
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.44648
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.807737
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.7995
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.788241
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.419284
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.408597
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.399763
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.392776
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193126
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368608
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557539
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761353
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984303
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234453
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50775
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807484
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137629
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502926
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909312
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363956
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.560352
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.532063
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.505614
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.480977
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.458126
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.437038
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.417693
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.40007
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.384151
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.634414
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.695049
í(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.684006
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.672984
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.661738
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.652397
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.644955
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193261
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368773
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557659
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761527
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984537
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234499
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50778
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807567
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137693
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503014
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909378
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364042
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.498894
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.47086
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.444653
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.420242
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.397605
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.376717
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.35756
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.340112
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.338832
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.609657
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.596793
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.585639
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.059354
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.048845
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.042419
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.913023
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193537
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.36906
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557999
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761893
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986403
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234681
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508043
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807799
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13795
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503317
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909724
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364424
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.598801
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.412173
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.386195
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.362002
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.33957
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.318873
è(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.299896
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.291917
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.467402
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.550398
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.53767
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.695605
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.33045
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.254252
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.181069
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.110795
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193951
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369512
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558463
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762717
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988423
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235083
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508416
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808213
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138434
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503861
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910334
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365072
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861418
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.631978
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.330168
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.306183
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.283946
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.263434
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.348981
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.492938
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.507895
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.493599
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.481
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.86489
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.326477
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.318131
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.461498
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.386799
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194493
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370108
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559088
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764726
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990622
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236157
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509001
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808856
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139125
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504607
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911193
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36602
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863051
ì(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407592
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.671757
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.520758
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.494431
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.469911
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.486794
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.469213
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.453349
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.439187
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.551365
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.276942
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.266873
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.363197
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.761539
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.681959
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.195155
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370809
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559873
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766907
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992946
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238725
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509729
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809666
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140012
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505619
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912279
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367285
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865074
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409903
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02814
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.496998
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.474338
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.45344
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.434286
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.416857
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.486724
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.59311
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.717878
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.409527
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.341931
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.333667
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.3266
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.998268
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.195975
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37168
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56082
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769221
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99548
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241441
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510644
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810674
æ(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141139
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506841
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913649
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368824
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867501
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412638
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03127
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.592547
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.605705
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.584526
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.6676
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.645365
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.735169
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.848147
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.737241
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.725939
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.710665
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.20661
(416.06, 14.59, 251.23) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 20.8757
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.196942
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372717
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.562748
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77168
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998137
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244362
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512969
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811841
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142442
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508272
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915277
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370632
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870359
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415834
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0349
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.579148
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.556349
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.53533
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.799143
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.781041
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.043354
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.028332
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.015113
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.860738
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.26118
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.444754
(416.06, 14.59, 251.23) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 20.60932
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198009
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373865
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565188
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774321
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000984
é(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247466
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516355
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813212
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143957
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509962
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917134
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372724
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873591
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419488
(416.06, 14.59, 251.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03909
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.531854
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.509217
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.48835
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.75075
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.732784
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.993695
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.978794
(416.06, 14.59, 251.23) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.965688
