¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(401.06, 14.08, 246.14) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.26973
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.094831
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.08188
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.188049
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.178572
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.170899
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.165026
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.160944
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.158651
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.158143
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.159422
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139171
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367771
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615458
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884534
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177899
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498932
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851619
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240792
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617625
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024189
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.159723
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.132067
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.106345
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.082534
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.060609
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.040548
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.02233
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.005939
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.991357
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.978569
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.083547
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.074192
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.066623
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.060832
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.056811
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.054561
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.054074
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.055353
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14232
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371212
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619155
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888565
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182323
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503764
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856915
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235568
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611413
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020633
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.058305
ÿ(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.03097
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.005548
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.982017
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.96035
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.940526
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.922526
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.90633
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.891924
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.879292
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.983125
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.973889
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.966418
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.960707
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.956745
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.954534
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.954069
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.955349
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145555
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374701
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622941
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892712
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186806
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508687
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862353
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230206
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605543
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.989786
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.96084
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.933813
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.908681
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.885417
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.863997
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.844402
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.82661
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.810601
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.796366
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.783883
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.886615
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.877492
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.870116
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.864479
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.860575
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.858402
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.857955
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.859236
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148856
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378251
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626795
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896909
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19142
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513758
„ (400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867891
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225185
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600009
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012516
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.032467
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 9.007251
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.983924
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.962459
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.942835
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.925033
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.909036
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.894826
(400.30, 14.08, 245.93) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.882391
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.869402
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.860481
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.853304
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.847861
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.84415
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.842163
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.841901
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.843363
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.846549
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152003
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381903
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63076
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901211
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196134
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518897
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873594
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220458
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594807
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.778057
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.749819
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.723457
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.698943
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.676254
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.655366
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.636258
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.618911
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.603308
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.58943
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.615439
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.031684
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.024381
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.018842
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.015072
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.013058
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.012802
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.014303
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.017565
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150317
ú(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385658
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634806
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905615
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200928
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524152
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874721
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216019
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589977
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.691485
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.66354
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.63745
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.613191
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.590737
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.570068
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.551162
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.533997
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.518559
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.504832
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.605696
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.211458
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.204021
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.198386
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.194551
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.192511
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.192264
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.193808
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.197147
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148641
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389451
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638929
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910102
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205812
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529554
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870983
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2119
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585471
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.60827
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.580603
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.554774
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.530761
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.508536
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.488075
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.469361
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.452374
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.437094
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.42351
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.596074
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.400408
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.39283
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.387096
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.383195
ı(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.381127
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.380887
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.382477
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.385896
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147008
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388597
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643137
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914682
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210838
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535025
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867478
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208098
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581291
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.528284
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.500886
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.475311
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.45153
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.429523
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.409265
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.390736
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.373917
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.35879
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.345345
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.586573
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.599174
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.591452
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.585611
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.581642
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.579544
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.579313
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.580951
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.584459
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145379
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386859
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647429
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919364
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215937
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540606
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864245
(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204589
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.48038
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.451406
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.424267
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.398932
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.375378
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.35358
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.333513
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.315163
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.298505
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.283527
(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.270211
ú(400.30, 14.08, 245.93) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.577195
(400.30, 14.08, 245.93) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.808487
