¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€(351.56, 7.15, 358.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591244
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40713
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766927
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118915
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520936
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96381
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45204
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99042
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57053
(350.82, 7.15, 358.72) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.57217
(350.82, 7.15, 358.72) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.55239
(350.82, 7.15, 358.72) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.53492
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.89393
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.8719
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.85302
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.83727
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.82463
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.81509
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.319295
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499978
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694538
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904523
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131842
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378638
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647515
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940298
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254286
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599575
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981017
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394597
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714964
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062571
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451688
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887848
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36836
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90017
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51725
(350.82, 7.15, 358.72) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.69363
(350.82, 7.15, 358.72) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.67356
(350.82, 7.15, 358.72) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 11.65584
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.7011
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.67951
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.66103
¨(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.64564
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.63332
(350.82, 7.15, 358.72) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.62407
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317432
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497951
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692323
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902154
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129282
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375859
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644476
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938132
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252632
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597776
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97903
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347825
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664442
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007828
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384388
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814079
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28709
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81023
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64608
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.428023
(350.82, 7.15, 358.72) (348.28, 0.34, 381.89) (0.87, 0.61, 0.61) Tools 12.68997
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.82357
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.79973
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.77865
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.76031
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.74471
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.7318
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.7216
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.315671
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496064
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690305
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899957
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126909
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37331
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641658
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935068
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251279
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596288
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977366
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302322
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615275
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954559
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323602
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.515025
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.489939
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.466826
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.445662
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.426424
±(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.56838
(350.82, 7.15, 358.72) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 11.79028
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.43099
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.41084
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.39337
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.37855
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.36636
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.35679
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.314031
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494327
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688421
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897941
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124716
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370933
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639082
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932222
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250206
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595125
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971685
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258059
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567505
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902858
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267393
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.515277
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.49019
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.467075
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.445909
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.426674
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.558573
(350.82, 7.15, 358.72) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 11.72713
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.08394
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.06466
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.04797
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.03387
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.02233
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.01335
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31257
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492755
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686693
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896085
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122707
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368724
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636693
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929614
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249438
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594249
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931692
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215008
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521042
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852584
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212818
º(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.517398
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.492304
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.469181
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.448009
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.428768
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.549599
(350.82, 7.15, 358.72) (348.42, 0.43, 380.93) (0.61, 0.87, 0.61) Tools 11.80446
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.7568
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.73832
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.72236
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.70892
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.69799
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.68954
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311231
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491299
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685163
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894404
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120899
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366748
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634524
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927272
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248457
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593685
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892759
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173161
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475915
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803766
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159832
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.521392
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.496283
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.473148
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.451964
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.432711
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.541454
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.80613
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.78834
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.7731
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.76037
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.75015
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.74244
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.73721
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31001
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489975
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683765
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892898
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119231
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364942
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63258
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925147
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246148
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593449
´(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854937
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132489
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432077
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756354
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108415
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491888
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.502131
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.478978
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.457777
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.438507
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.534138
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.91274
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.89474
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.87929
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.86638
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.856
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.84814
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.8428
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.308934
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48885
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682484
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891551
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117785
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363384
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630878
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923242
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244059
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562835
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818164
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092995
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389482
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71032
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058514
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437588
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.509854
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.486677
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.465453
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.446161
(350.82, 7.15, 358.72) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.529522
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.02372
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 13.00547
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.98981
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.97672
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.96617
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.95817
(350.82, 7.15, 358.72) (350.71, 1.03, 381.70) (3.36, 2.06, 1.87) Tools 12.9527
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.307997
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487802
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681417
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890339
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116521
¶(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361998
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629377
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921575
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242252
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543245
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795162
(350.82, 7.15, 358.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066103
