¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(419.68, 8.44, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217514
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54103
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24042
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10851
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22346
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69108
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20871
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99144
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.12349
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.09188
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.06426
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.04063
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.02095
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.063435
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23206
‹(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411409
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604598
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813248
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039269
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284863
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55263
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845584
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167433
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522587
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897799
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313273
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776683
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30201
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902956
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55843
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25757
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13917
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30613
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84523
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2556
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03217
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27736
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24531
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21729
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19328
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17326
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.069904
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237484
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417193
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610838
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820003
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046589
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29284
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561275
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855086
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177879
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53303
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908567
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325245
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790091
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322067
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92574
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57681
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27569
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17096
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39763
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00351
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30535
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00834
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43763
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40511
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37667
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.35226
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.33188
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075417
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.243021
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423176
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617257
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826962
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054134
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301029
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570266
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864923
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188678
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543189
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919813
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337746
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80757
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342767
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949284
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59615
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29487
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20382
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49143
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16607
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32904
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98744
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.60451
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57151
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54262
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.5178
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49703
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.080766
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248753
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429349
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623907
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834169
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061922
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309504
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579484
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875017
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199798
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553793
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93154
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350751
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826551
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364139
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973563
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61646
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3151
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24197
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58757
ˆ(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33306
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3125
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96951
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77824
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.74473
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.71536
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.69011
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66894
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.08625
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254661
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435678
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63075
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841539
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06996
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31822
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589019
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88543
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211292
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564806
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943687
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366315
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846107
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386242
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99865
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63776
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33895
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28697
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68574
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4946
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29866
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9545
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.95905
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.92501
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.89515
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.86943
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84784
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.091924
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.26073
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442207
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637807
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84915
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078195
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327176
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598822
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896178
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22312
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576225
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956347
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384303
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866268
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408967
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02454
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66004
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36431
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33324
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77969
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50265
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28749
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94244
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.1472
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.11261
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08222
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05603
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.034
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097763
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266989
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448929
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645043
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85698
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086671
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336414
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608898
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90724
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235279
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588065
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970103
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402815
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887013
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432392
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05119
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68334
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39665
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38072
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87543
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51224
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27902
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93327
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.34297
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.30779
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.27687
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.25016
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.22766
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.103728
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273394
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455817
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652475
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865034
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095418
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345892
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619236
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918608
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247801
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600364
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987218
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421865
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908398
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456546
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07865
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70762
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47173
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42949
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97299
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52335
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26023
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.64417
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.63781
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.6347
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.63483
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.6382
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.64483
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.109863
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279994
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462922
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660117
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873278
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104375
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355664
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629882
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930257
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260627
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613084
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004775
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441471
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930384
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481355
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1043
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73293
