¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(349.57, 6.96, 364.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68467
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297436
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65106
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032096
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468129
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938294
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487618
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11032
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91593
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92511
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95063
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10606
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52219
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30869
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55907
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53202
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.6994
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.67766
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.66076
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.64869
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.64143
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.63898
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.64133
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.64849
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168901
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441225
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717468
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994733
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297355
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651548
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032634
Ğ(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469012
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940111
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.490359
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11345
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91635
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91756
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94276
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09648
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5115
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29215
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53478
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.47216
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.65745
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.63575
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.61888
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.60683
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.59958
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.59714
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.59949
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.60663
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167124
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439278
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717324
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994732
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297355
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652073
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033217
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469397
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941989
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.493122
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11653
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91671
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90999
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93505
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08689
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50071
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27534
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51045
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.41382
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.62043
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.59877
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.58192
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.56989
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.56266
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.56021
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.56256
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.56969
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165244
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437217
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715811
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994807
Ï(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297436
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652638
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033842
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469746
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.943925
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495904
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11955
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91702
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90238
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92722
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07729
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48984
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25825
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48607
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.36723
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.58832
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.56668
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.54986
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.53784
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.53062
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.52818
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.53052
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.53765
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16326
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435045
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714283
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994956
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297599
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652904
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034508
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470058
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94592
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498702
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12251
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91727
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89475
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91642
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06769
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47914
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24089
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.46181
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32076
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.56107
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.53945
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.52265
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.51065
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.50343
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.50099
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.50333
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.51045
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161172
Æ(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432756
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712739
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99518
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297843
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652317
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035216
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470337
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947975
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50152
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12542
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91747
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88708
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90559
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05809
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46871
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22327
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.43756
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.27441
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.53866
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.51706
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.50027
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.48829
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.48107
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.47864
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.48097
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.48808
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158982
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430357
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711179
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995477
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298168
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651703
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035966
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470579
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.950089
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503884
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12828
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91762
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87939
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89475
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04849
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45822
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20764
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41328
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64209
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.52106
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.49948
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.48271
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.47072
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.46352
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.46108
Ä(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.46342
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.47053
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156691
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427845
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709605
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995848
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298574
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651064
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036757
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470786
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952261
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.505543
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13107
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91771
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87168
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88389
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0389
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44769
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19388
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.389
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58634
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.50827
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.4867
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.46993
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.45796
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.45076
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.44832
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.45065
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.45776
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154297
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425225
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708015
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996294
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299061
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650398
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037589
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470957
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954493
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.507154
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13382
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91775
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86395
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87302
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02931
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43712
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18008
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59616
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53086
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.50026
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.47869
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.46194
Ä(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.44996
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.44276
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.44033
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.44267
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.44977
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151803
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422493
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706412
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996815
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29963
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649707
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038465
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.471092
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.956781
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.508714
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1365
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91773
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8562
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86215
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01928
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4265
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16623
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5539
(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4756
(349.48, 7.06, 364.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.49703
