¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601202
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91856
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91122
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86109
ô(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60948
(425.02, 14.75, 251.41) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.84446
(425.02, 14.75, 251.41) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.82589
(425.02, 14.75, 251.41) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.81178
(425.02, 14.75, 251.41) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.80214
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770715
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997752
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244276
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51174
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799208
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114077
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461919
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84849
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280429
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.764218
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307919
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.928968
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63649
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21015
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19384
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31797
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57887
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98565
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23253
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00271
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.48666
(425.02, 14.75, 251.41) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.88338
(425.02, 14.75, 251.41) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.86476
(425.02, 14.75, 251.41) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.85062
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773266
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000521
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246698
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512468
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799452
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114346
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462861
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849708
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282452
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765687
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.309579
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.932959
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63913
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45569
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19406
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31825
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6364
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05419
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56557
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14847
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.25438
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775835
ì(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00331
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249149
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512741
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799752
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11472
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463861
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851578
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284543
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767238
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312234
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935368
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6419
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45588
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19463
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31892
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69513
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1242
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7449
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2595
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.03113
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.99654
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.96895
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.94609
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92794
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91447
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.90568
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.90154
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77842
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005791
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250445
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513066
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800108
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11568
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464921
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853509
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286201
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768874
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317032
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.93789
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6448
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45625
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19549
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31997
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70884
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30793
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84516
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36593
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.81656
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15758
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.13885
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.12486
Õ(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.11558
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.111
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.11113
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.11596
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781022
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00809
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250788
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513441
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800517
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116692
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466533
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855499
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287728
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770591
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.321906
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.940527
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64783
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4568
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19675
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3214
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71835
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54415
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84803
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50058
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.61035
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783639
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009979
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251176
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513864
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800982
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117756
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468376
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857548
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28933
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773811
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325446
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.943271
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65096
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45753
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19828
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32324
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72823
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5069
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72607
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8143
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.41222
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786067
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010381
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25161
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514338
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801827
È(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118974
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.470272
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859647
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291005
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77824
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.327953
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.946129
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65219
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45844
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19836
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32545
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73839
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41806
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6063
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81424
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.22189
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788252
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010822
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25209
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514861
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802891
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120736
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47222
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861211
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292752
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782732
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.330556
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.949095
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65313
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45953
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19189
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33021
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73388
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36198
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48871
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65894
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.0391
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789014
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011305
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252615
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515434
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804002
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122546
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474222
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862842
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296183
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787289
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33326
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.952153
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65422
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46079
å(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3814
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33915
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72507
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34394
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37325
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50776
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.86359
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789499
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01183
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253187
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516075
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805432
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124403
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476274
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864538
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300284
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790899
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336058
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955319
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65546
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46485
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37767
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33547
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71665
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3266
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25996
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36066
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.69514
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790022
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012396
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253803
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517175
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807161
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126305
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478327
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866298
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30444
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793459
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338954
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957824
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65686
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46397
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37423
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32881
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70862
(425.02, 14.75, 251.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30992
(425.02, 14.75, 251.41) (393.23, 8.13, 243.10) (0.81, 2.16, 0.81) Human 17.3914
(425.02, 14.75, 251.41) (393.23, 8.13, 243.10) (0.81, 2.16, 0.81) Human 17.08441
(425.02, 14.75, 251.41) (393.23, 8.13, 243.10) (0.81, 2.16, 0.81) Human 17.05469
(425.02, 14.75, 251.41) (393.23, 8.13, 243.10) (0.81, 2.16, 0.81) Human 17.03176
(425.02, 14.75, 251.41) (393.23, 8.13, 243.10) (0.81, 2.16, 0.81) Human 17.01219
