¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302809
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.75324
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.73318
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.71668
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.70372
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.69446
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.76948
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413264
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681846
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973042
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286273
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642138
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036196
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48025
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969867
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.533563
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87698
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70057
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6986
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85625
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19541
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82477
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 17.08557
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.85968
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.83384
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.81709
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.80406
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.79481
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.78939
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.78775
(420.58, 14.27, 319.58) (390.66, 8.60, 312.66) (0.81, 2.16, 0.81) Human 16.89684
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400935
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668398
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960411
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270977
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62524
÷(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017435
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458366
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.945296
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503133
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8411
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65507
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64488
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79811
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11842
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73872
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74145
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29329
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22258
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388608
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654953
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945886
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255675
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608341
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99868
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436507
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.92076
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11161
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80523
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60957
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59116
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74005
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03654
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65296
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63378
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15414
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00991
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376282
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641512
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931175
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240404
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591444
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979931
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.414677
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896266
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08032
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76936
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56398
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53744
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67279
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95511
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56749
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52665
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01592
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80102
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363962
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62808
‚(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916479
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226709
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574556
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961195
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.39288
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453605
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04899
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73351
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52051
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48369
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60527
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87418
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48242
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42007
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87862
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59582
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351649
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61466
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901797
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213069
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557678
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942473
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371123
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42835
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01767
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69766
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47911
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42996
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53814
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79618
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39765
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31408
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7423
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41419
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339348
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601254
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887133
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199481
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540811
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923773
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896824
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403169
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986397
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66186
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43777
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37628
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47136
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71909
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3133
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20868
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60695
‡(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23685
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32706
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587865
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87249
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184285
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523965
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.905097
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874388
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378005
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955102
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62613
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39649
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32263
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40499
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64222
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22929
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10386
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4726
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06272
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314786
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574493
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857871
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168237
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507137
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886447
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852011
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352925
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923838
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59036
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35529
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26905
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33896
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56556
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14573
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99971
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33927
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302596
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561146
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843279
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152224
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490336
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383553
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829674
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327863
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892635
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55471
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31418
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21555
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27338
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48916
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06259
”(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89625
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20698
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290835
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547821
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828718
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136248
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473562
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363534
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807393
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302897
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861458
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51911
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27317
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16217
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20817
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41304
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97989
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79346
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07578
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279106
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534524
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814188
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12031
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945687
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343566
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785147
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278007
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831481
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48361
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23223
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10885
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1434
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33717
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88882
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69134
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94565
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267412
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521257
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799694
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104416
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927715
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323629
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762969
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253192
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803537
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44816
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19141
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05568
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07911
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26163
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79589
–(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5899
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255954
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508025
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785239
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088564
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909744
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303768
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740867
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228455
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775679
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4128
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15074
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00377
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01519
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18641
(420.58, 14.27, 319.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70345
