¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65354
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82482
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633369
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837336
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057805
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292902
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544954
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819422
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119415
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446387
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796523
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166548
ƒ(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550261
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973685
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436865
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945856
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58498
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29291
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93048
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46485
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05203
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06173
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06846
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37488
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26567
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26871
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88574
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56694
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2243
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94628
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639857
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844349
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065405
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300922
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553683
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82895
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129836
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454316
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805223
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175306
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559906
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984338
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443734
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95437
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59466
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27751
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91827
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4515
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49256
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15602
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9124
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21305
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52807
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81589
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37099
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00982
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68506
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29303
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64647
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85147
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073127
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309115
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562576
ˆ(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838668
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140448
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462504
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814222
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184505
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570008
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995475
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451148
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963436
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60492
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26305
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90747
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43973
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82989
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25319
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76212
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05724
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36643
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32174
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91676
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48583
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14338
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75467
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653183
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858731
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080977
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317458
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571669
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848585
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150125
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470927
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823494
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194118
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580575
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004093
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459234
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973029
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61582
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24955
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89811
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42949
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96133
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34042
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6174
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90731
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21093
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55493
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48675
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0259
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61637
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24697
ƒ(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660021
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866076
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088926
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32598
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580937
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858672
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158065
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479617
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833046
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204155
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591616
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011909
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467905
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983123
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62628
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23698
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89014
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42076
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09581
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2058
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47806
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76295
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06124
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37381
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07922
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59446
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14379
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75673
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666939
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87354
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097043
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334661
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590384
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868971
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16624
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488579
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842944
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21462
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603127
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020309
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477194
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993756
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61586
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22529
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8836
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91048
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23334
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07616
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3439
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62405
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91725
†(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22443
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62528
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18565
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71077
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27102
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673937
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881124
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105234
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343528
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599985
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879418
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174624
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497789
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853044
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225546
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615156
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029243
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487083
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0049
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6063
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21457
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87848
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49249
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37412
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95136
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21479
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49032
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76987
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05864
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36097
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75229
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22552
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72846
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68107
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888807
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113567
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352505
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609746
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887371
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183254
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507276
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863461
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236881
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623786
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038746
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49763
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01662
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59755
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20478
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87476
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80355
ƒ(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50634
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29105
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77025
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01893
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2788
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5505
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83477
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13241
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55892
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02545
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688259
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896609
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121992
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361676
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619728
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89548
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192133
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516965
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874155
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248662
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63293
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048821
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508753
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02884
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58961
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19589
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87242
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66244
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73944
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15647
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90441
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5199
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81852
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07476
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34263
(367.89, 9.32, 334.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62291
