¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312628
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.51417
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.47322
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.43587
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.40206
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.15175
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.1292
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.43857
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.61996
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000355
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242651
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507121
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795965
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113269
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986802
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41212
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887119
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407228
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986842
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64482
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38834
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21836
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18166
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32558
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70021
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2958
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.95184
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.90949
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.87082
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.83579
¼(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.36687
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.35813
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.34008
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.3268
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000473
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243621
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507804
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796714
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115369
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989264
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414889
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890223
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408373
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988164
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64631
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38683
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21662
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17968
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33896
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70962
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29679
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.40654
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.36271
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.32265
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.28632
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.89433
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.59628
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.66893
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.56453
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000586
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244237
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508476
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797451
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117425
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476129
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417583
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89325
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409531
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989454
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64778
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38544
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21501
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18685
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35243
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71926
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30849
(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.99558
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.84325
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.80169
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.17686
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.44573
Ÿ(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.84403
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.91735
(431.79, 15.03, 249.71) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.92004
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000695
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244842
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509137
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798176
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119439
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47836
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877011
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895862
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41065
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990734
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64925
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38409
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21345
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19828
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36599
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72915
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.17335
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.13963
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.10918
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.10063
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.12084
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.14426
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000798
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245437
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509787
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798886
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121407
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48054
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879436
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896868
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411797
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992034
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65071
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38285
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21807
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20973
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37963
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7393
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.49357
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.50562
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.5209
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.53944
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.56126
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.58637
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000909
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24602
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510424
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799582
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123332
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482672
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881807
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327646
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412902
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993305
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65219
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38167
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22792
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22124
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39331
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74965
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.95562
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.96914
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 16.986
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.00621
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.02979
(431.79, 15.03, 249.71) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 17.05676
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001963
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246591
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511046
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800267
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12521
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484753
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884119
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330239
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414054
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994576
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6536
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.384
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23781
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23286
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4071
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76024
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38428
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.47553
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.49414
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.51622
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.54177
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 17.57083
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002981
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247151
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511657
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801567
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127042
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486786
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886378
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332769
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825136
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995842
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65507
’(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3926
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24776
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2445
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41304
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76795
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40468
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.00278
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.02333
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.04746
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.07518
(431.79, 15.03, 249.71) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 18.10651
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003969
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2477
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512258
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803182
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128829
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488765
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888581
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335237
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826336
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997072
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6565
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40118
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25772
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25618
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41157
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7662
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38767
(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.38224
(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.39984
(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.42106
(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.44593
(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.47448
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004922
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248236
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512843
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804752
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13057
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490694
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890725
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33764
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827521
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.375182
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65788
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40984
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26776
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26796
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41022
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76458
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36511
(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.91741
û(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.93686
(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.96004
(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.98699
(431.79, 15.03, 249.71) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 19.01773
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00584
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248763
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513415
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806285
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132262
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492568
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892809
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339977
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.82869
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376893
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65931
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41462
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2778
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27154
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40903
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76314
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35449
(431.79, 15.03, 249.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0944
(431.79, 15.03, 249.71) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 19.65686
