¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256097
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.121
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78411
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64272
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00184
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09447
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.190322
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362449
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547493
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746924
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962458
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196011
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449924
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726926
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030184
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363573
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731785
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140404
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550297
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963573
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422955
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950777
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57675
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46153
’(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64342
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11455
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75068
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60094
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94813
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02285
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.187068
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358951
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543738
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742866
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958087
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191253
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444731
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721279
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023984
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356776
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724255
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132057
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532968
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944471
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413776
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940519
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58149
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46708
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59225
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10882
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.45721
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.42942
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.40455
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.38256
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.36343
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.34715
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183956
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355613
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540158
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73902
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953895
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186707
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43984
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71587
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018084
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350303
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717093
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124082
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516346
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934132
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405342
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93108
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58683
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47339
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55203
 (338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10379
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.33516
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.30773
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.28319
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.26151
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.24267
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.22665
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181005
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352449
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536735
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735333
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949902
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182421
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435157
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710763
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012501
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344138
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710258
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116497
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503218
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927222
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397655
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922492
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59283
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48043
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47979
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09947
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.21791
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.19083
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.16661
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.14522
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.12665
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.11088
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.178205
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349466
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533517
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731867
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946136
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178328
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430702
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705937
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007174
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3383
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703812
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109327
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497556
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920981
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390755
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914766
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59942
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48823
¥(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33296
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09586
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.1053
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.07855
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.05464
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.03354
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.01523
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.99969
(338.62, 7.56, 336.76) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 16.23146
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175541
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346589
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.53048
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728572
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942593
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174452
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426514
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701343
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002171
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332776
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697698
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102386
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492566
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915418
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384584
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907887
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60664
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43592
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18947
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.02647
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.99719
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.97076
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.94713
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.9263
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.90824
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.89293
(338.62, 7.56, 336.76) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 16.15998
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173056
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343933
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527583
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725462
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939245
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170841
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422549
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697026
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997439
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327579
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691961
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091622
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483151
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910566
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379152
©(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901823
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6145
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3477
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08735
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.149415
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.129577
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.111596
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.84395
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.82337
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.80554
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 13.79045
(338.62, 7.56, 336.76) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 16.09312
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170728
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341425
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524899
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72253
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936096
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167416
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418831
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692984
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993005
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322694
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686575
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081362
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471872
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903864
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374485
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896599
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61918
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.073298
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.050122
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.028823
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.009377
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.991762
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.975962
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.961965
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.13276
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.12403
(338.62, 7.56, 336.76) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 16.03081
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168532
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339067
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522337
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719824
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933157
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164241
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415385
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689188
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988885
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31813
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68154
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071693
µ(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461208
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892013
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370522
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892193
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.981365
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.956744
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.933993
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.913091
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.894017
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.876751
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.861275
(338.62, 7.56, 336.76) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.847576
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.53846
(338.62, 7.56, 336.76) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 14.52925
(338.62, 7.56, 336.76) (318.44, 0.63, 315.68) (1.34, 1.29, 1.31) Tools 15.97293
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166475
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336854
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519994
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717303
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930413
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161269
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412183
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685689
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985031
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313899
(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676842
