¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192554
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71999
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24103
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82813
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03977
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.11878
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.600278
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.755945
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.919584
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095396
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283287
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486676
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70751
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94203
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20483
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525152
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881762
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234808
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657089
Ã(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133403
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647408
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241713
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75016
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72781
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91556
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53687
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10509
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74098
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9628
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.20124
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.58895
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.743212
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905897
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.080569
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267281
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469344
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688686
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920377
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182128
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499968
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85367
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199103
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616998
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088076
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592734
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.179166
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.873492
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61689
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76944
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34433
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97273
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65681
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8885
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31418
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.577793
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.730691
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.89244
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.066006
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.251561
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.452329
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.670208
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899168
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159766
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475172
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826023
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164048
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577663
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.043629
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539221
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118
Ç(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.799011
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50867
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63862
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15739
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84387
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57561
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81685
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.43379
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.566805
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.718382
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.879213
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.051704
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.236128
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435626
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652075
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878398
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137743
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450761
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798817
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129635
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539071
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000051
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.486847
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058187
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.726185
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40307
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5112
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9758
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71837
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49731
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74783
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.55846
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.555986
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.706284
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.866215
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.037663
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.220977
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419234
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634286
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858063
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116057
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426733
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77205
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095857
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50121
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956169
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435592
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999703
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.654977
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46397
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38704
Ç(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79942
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57116
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42184
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67992
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98356
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.545339
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.694395
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.853447
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.02388
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.206112
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403154
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616838
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83816
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094709
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403086
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744622
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062708
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464078
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911682
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38544
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942524
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.585354
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3821
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2661
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62805
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41676
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34917
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60015
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68412
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.534861
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.682718
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.840907
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.010355
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191527
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.387382
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599729
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818687
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073694
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37982
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71512
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03018
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427661
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86821
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33637
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886625
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517283
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30216
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14829
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46153
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26685
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27921
Ã(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52345
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40575
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.524552
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.67125
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.828593
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.997088
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.177224
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371917
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582297
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799638
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053013
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356931
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686285
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998267
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391952
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825737
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288364
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831983
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450734
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21737
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11546
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29964
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10518
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19068
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43561
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14653
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.51418
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.659992
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.816507
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.984078
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.163199
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.356757
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565101
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78101
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032663
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334417
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658109
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966963
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356944
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784247
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241405
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77857
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385675
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13489
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01641
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13555
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89003
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97011
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30433
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8959
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.503862
¾(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.648942
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804647
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.971323
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.149454
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341903
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548288
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762802
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012646
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312278
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630587
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936262
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322626
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743725
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.195475
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726371
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322079
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05469
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91989
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98029
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68181
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75597
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12369
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6535
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.493737
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.638101
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.793015
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958824
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.135985
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327351
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.531853
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745009
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992958
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290512
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603708
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906156
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288992
(393.11, 12.29, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704154
