¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.05135
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.650858
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3711
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18592
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0433
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01167
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49202
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76736
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.27302
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.24023
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.21074
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.18449
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.16148
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.14168
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.12506
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11161
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10133
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09419
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09019
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.08934
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09162
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841191
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141514
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.470937
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833823
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179227
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588537
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081135
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.664892
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3688
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16275
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05276
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03438
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51134
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81422
›(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.02831
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.996
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.96694
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.94108
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.9184
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.89888
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.88251
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.86925
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.85911
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.85207
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.84812
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.84727
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.8495
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83664
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13653
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465458
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827771
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163136
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590017
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082798
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.678455
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3662
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13931
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06232
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05568
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49023
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85939
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.79387
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.76203
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73338
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.70789
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.68553
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66629
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.65014
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63707
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.62707
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.62012
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.61622
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.61537
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.61756
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831987
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131434
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459855
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813924
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150639
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591325
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.084265
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.691532
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36331
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11557
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05255
¢(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07552
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45124
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90281
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.56918
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.53779
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.50954
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.4844
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.46235
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.44337
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.42744
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.41455
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.40468
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39782
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39397
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39312
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39528
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82723
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126225
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454129
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799496
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151654
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592457
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.085537
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.704119
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36012
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09155
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0246
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09383
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41189
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93104
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.35375
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.32278
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.29491
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.27011
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.24836
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.22963
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.21391
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.20119
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.19145
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18468
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18087
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18002
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18214
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822374
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120909
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448285
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785226
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152514
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593417
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.086612
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.710273
®(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35664
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06727
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99634
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08337
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37211
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89593
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.14711
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.11655
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.08904
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.06457
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.0431
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.02462
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.00911
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.99655
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.98693
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.98024
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.97647
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.97563
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.97771
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81742
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115483
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44232
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771113
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153217
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594202
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.087492
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706966
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35287
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04272
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96776
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04973
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33196
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86039
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.94883
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.91866
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.89151
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.86735
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.84615
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.82791
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.81259
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.80018
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.79068
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.78407
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.78035
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.77951
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.78155
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.78647
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812366
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109953
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436242
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757209
°(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153763
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594812
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.095888
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703405
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3488
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01791
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93893
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01579
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29143
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82453
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.75852
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.72872
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.70191
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.67804
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.65711
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.63909
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.62396
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.61171
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.60232
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.59579
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.5921
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.59127
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.59327
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.59813
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807217
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104315
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430045
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75756
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.154156
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595248
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105071
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.699586
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34444
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99287
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90983
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98153
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25054
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.6082
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.57579
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.54636
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.51987
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.49629
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.47561
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45781
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44286
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43075
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42147
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41501
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41137
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41053
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41251
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41729
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801974
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098577
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423738
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757771
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.154388
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595508
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113805
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695517
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3398
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96758
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88043
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94697
(341.73, 6.95, 372.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20932
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43233
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40031
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37122
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34504
(341.73, 6.95, 372.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32175
