¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.99825
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145312
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404588
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688069
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999233
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339411
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717116
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138922
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611277
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149549
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.759637
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4511
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24649
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19844
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33926
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67789
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3361
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49523
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.19482
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693713
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913362
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151884
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411759
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695923
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007871
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34885
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727949
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151011
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.624858
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165324
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.775847
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46974
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26792
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2266
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36987
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71491
é(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38698
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5643
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28703
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699331
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919453
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158508
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418988
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703841
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01658
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358383
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738877
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163215
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638566
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181211
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792224
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48857
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29173
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25502
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40082
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.752
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43842
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6341
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.37928
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704996
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925591
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165185
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426276
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711824
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025363
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368009
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749904
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175528
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6524
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197211
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808765
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50761
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31602
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28369
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43211
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78955
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49041
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70463
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46818
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710701
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931779
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171916
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43362
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719873
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034217
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377783
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761024
î(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187947
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666359
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.213318
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.825472
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52683
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34051
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31262
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46375
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82756
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54296
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77242
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55815
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716449
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938012
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178694
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441022
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727982
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043119
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387878
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772238
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200474
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680439
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228205
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.842341
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54625
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3652
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3418
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49574
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86604
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59604
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83982
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64922
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722237
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944288
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185524
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448478
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736152
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052077
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398054
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783542
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213103
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694638
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243127
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.859367
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56585
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3901
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37123
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52806
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90647
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64968
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90838
ô(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74137
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728066
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950611
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192404
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455988
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744385
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061113
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408311
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79494
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225835
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708957
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258187
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.876554
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58564
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41519
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4009
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56071
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94981
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70385
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9782
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38293
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733934
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956975
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199328
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463551
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752673
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070228
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418644
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806422
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238671
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723392
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27338
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.893894
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60562
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44047
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43082
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5937
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13237
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95834
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3345
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48635
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739841
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963381
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2063
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471163
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76102
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079416
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429055
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817993
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251603
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737942
¬(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288703
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.911389
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62578
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46595
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58244
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55874
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07061
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01862
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40282
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59078
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745784
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96983
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213318
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478828
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769423
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088679
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439539
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829649
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264635
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.752603
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304153
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.929035
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64611
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28201
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3705
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59437
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11888
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07943
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47202
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69635
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751764
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976318
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22038
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486542
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777881
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098015
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450099
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841389
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277763
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767375
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319733
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62825
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38665
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30979
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40253
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63037
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1675
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14069
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54212
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80298
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757779
À(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982845
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227484
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494302
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786392
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107422
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460729
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85321
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290982
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393208
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983215
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64744
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40873
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33773
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4367
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66677
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21644
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20247
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61316
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9107
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763828
(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989409
