¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(366.11, 9.70, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86085
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421021
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.812136
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23921
£(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78786
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43081
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15777
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58499
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48203
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5091
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69651
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08462
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62275
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05355
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18536
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89616
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552491
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700193
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933253
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184561
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456281
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750932
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053157
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.360913
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689222
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017288
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372996
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.759905
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18865
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7581
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39733
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10631
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55888
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45227
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47495
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65688
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03811
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58306
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17761
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32322
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97426
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59398
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705133
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938568
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190295
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462484
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757664
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04183
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348615
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649201
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974054
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.326153
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.708979
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16276
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72916
¾(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36478
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.05128
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.89773
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42397
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44247
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61921
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99385
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54614
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21931
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46669
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15884
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639608
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710271
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944098
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196259
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468937
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748127
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030951
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312342
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610139
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931873
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.280466
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659332
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13758
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70103
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32372
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.01203
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.86273
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39709
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4116
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58342
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95188
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53679
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24937
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61601
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35158
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704933
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72912
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949838
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202453
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475639
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738454
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.002991
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27693
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.572021
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890726
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.235915
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.610942
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11311
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67371
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27294
Ä(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.97379
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.82352
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37161
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38235
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54951
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91212
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52337
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2829
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70323
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57483
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772932
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776062
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955794
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208878
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468353
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718004
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9708
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242375
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534835
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850599
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192487
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.588838
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08935
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64146
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22343
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.93655
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.78074
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34752
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35474
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51749
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87454
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47871
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31993
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75488
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8067
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843713
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824617
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961959
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215533
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454696
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688659
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939384
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208663
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498566
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811477
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150163
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568065
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06629
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59818
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17518
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.9003
à(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.73912
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32481
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32866
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48731
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83918
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43671
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33054
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93381
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211632
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874856
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96834
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210763
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427883
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660023
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908734
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175783
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.463205
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773345
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.108925
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547915
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04163
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55599
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.13618
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.86504
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.69864
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.60408
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30421
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45897
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80601
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39728
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30541
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1194
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204382
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521245
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980539
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186209
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401718
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632086
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87884
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143723
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428738
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736191
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082583
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528388
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00452
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51489
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.10603
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.83075
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.65931
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.57196
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28132
Ñ(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43248
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77496
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36038
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26092
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3119
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19687
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512906
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864318
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162253
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376197
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604843
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849699
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112478
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395155
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.7
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.065451
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50948
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.968366
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47487
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07673
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.79744
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.6211
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.54009
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26001
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40782
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74603
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32607
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21951
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51147
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189095
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504274
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854687
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138889
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351312
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578285
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821296
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082034
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362445
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664761
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.048873
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.47839
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933158
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4359
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04826
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.76508
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.584
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.50955
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24025
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38493
(366.02, 9.67, 330.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71928
