¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(378.74, 14.53, 272.10) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.040953
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.1396
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.8611
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.0639
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.12496
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.10467
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.08794
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.07477
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.06513
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.05902
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.05644
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765786
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975725
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202747
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449012
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717003
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009667
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330495
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683663
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064287
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450748
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877964
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352579
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88286
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41794
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81377
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24316
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71043
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.17571
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.15107
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.87555
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.08266
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.15762
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.13727
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.1205
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.10729
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.09762
½(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.09149
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.08888
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767411
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977444
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204621
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45105
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719236
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01211
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332112
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68007
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057532
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393819
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814951
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282482
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804384
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45318
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85183
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28439
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75524
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.202
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.16321
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.89085
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.10254
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.03417
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769088
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979269
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206598
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45321
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721125
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009664
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325588
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672889
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05639
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337979
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753201
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213832
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727633
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37149
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89135
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32721
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8018
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.23099
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.20759
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.18498
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.165
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.14764
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13289
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.12072
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.11113
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.1041
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.09964
Ç(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.09773
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770877
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981197
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20868
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451757
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715832
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00387
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319242
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665885
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048661
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334205
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692695
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146619
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652564
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26615
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93236
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37168
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85017
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.26271
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.23936
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.21668
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.19664
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.17922
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.16442
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.15221
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.14258
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13552
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13104
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.12911
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772756
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983208
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210298
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447006
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710682
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99825
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313057
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65909
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041142
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335798
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633411
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080832
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579124
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1632
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92448
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41776
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90033
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.29718
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.27389
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.25113
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.23102
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.21354
Â(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.19869
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.18643
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.17676
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.16967
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.16516
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.16321
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774702
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985334
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213135
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442391
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705666
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992771
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307054
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652489
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033839
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338083
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635221
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016414
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507285
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06259
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80807
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46557
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95236
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.33445
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.21848
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.96055
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.19314
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.15671
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776752
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987516
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215527
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444379
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700779
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987445
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30123
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646066
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026726
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341067
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638421
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959592
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437007
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977972
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69445
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51506
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01053
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.37456
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.23398
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.98011
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.21859
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.19117
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778881
½(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989805
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218014
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448389
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696065
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982291
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29557
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639839
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019855
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344716
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642362
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963825
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368296
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900976
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58358
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41324
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11074
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.41754
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.25017
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.00053
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.24517
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.22717
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.781075
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992215
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220612
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452591
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699023
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977293
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290086
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633799
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013183
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349061
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647037
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968873
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317486
(379.07, 14.41, 270.49) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 9.579942
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47536
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28724
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21157
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.46344
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.26702
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.02182
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.27288
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.26472
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783391
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994705
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223307
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456984
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703783
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972454
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28478
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627964
Ñ(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006718
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354074
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652441
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974708
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323807
(379.07, 14.41, 270.49) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 9.556836
(379.07, 14.41, 270.49) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 9.925395
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16447
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22592
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.51231
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.28456
(379.07, 14.41, 270.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.04397
