¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10573
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03685
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711926
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333843
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592568
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874716
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183596
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52305
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889386
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286856
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728317
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2213
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775396
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39452
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08404
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87403
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77573
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67419
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40044
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20503
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01081
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107365
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346375
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606219
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889635
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199951
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541047
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905962
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302033
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741661
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233372
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788978
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41341
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10559
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89882
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81676
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63783
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36002
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16611
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98673
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118969
¹(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359013
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619947
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904642
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21643
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557081
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924777
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32285
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764852
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258349
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812717
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43569
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1283
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92404
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84611
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60299
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3213
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12289
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96468
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130662
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371686
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633776
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919785
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232985
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572502
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943646
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343937
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788311
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284622
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842302
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46378
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16034
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95876
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88295
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58118
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28892
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08143
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142429
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384439
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647676
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934953
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249661
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588054
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960787
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365221
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812032
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311128
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872227
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49225
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19285
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99618
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88529
·(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58549
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2937
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08288
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154238
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397279
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661654
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950233
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26422
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603703
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978099
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386715
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835946
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337963
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901521
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52109
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22576
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0341
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86344
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59115
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29992
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08982
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166114
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410154
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675715
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965611
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278558
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61948
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995548
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408432
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860128
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365059
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927317
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55034
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25913
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07254
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84259
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58952
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30758
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09837
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178061
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423129
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689809
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981038
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292983
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63537
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013123
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430361
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88457
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392431
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953438
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57994
·(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29295
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11155
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82278
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5673
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31674
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32428
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190028
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436151
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704023
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994591
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307547
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651384
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030834
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451565
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909245
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420118
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979937
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60996
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32722
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14115
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.804
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54622
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32733
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60241
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20206
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449224
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718259
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007948
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322192
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667527
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048669
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471413
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934165
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446044
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00671
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64031
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36195
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1252
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78621
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52626
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33938
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8908
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214142
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462358
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732587
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021374
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336927
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683727
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066575
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491375
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959303
»(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470147
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03381
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67105
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39709
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11014
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76944
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50747
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35693
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14003
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226279
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475534
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745488
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034895
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351764
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700054
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084665
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511461
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984688
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494475
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06124
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70218
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43269
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14237
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83199
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60746
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54249
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35711
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238453
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488782
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757947
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048495
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366682
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716498
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102845
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531703
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010336
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519105
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08899
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73365
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46873
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23461
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9353
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72389
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73855
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57998
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250693
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502065
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77046
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062181
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381687
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733034
¶(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1212
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552084
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031097
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544025
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11707
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76552
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50833
(433.01, 13.26, 332.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32906
