¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (432.48, 14.42, 317.47) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.09854
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506664
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864911
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249226
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674793
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148542
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679031
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27695
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95588
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73333
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5592
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46394
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59587
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74559
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11951
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90756
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91046
Å(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89344
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.88032
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87108
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86573
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86425
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86665
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87292
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737569
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360403
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611599
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884861
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183137
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509984
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869581
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254852
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68104
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155502
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686836
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28579
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96594
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74489
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58154
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48858
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5776
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64418
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96057
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66259
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35466
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3381
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.32534
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31635
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31113
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30968
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.312
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31808
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739106
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362821
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614226
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887727
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186271
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513393
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873346
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260651
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68745
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162664
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69488
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29488
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.91582
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.95607
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.99876
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51513
Ò(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50804
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54532
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80571
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64782
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83262
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8165
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80407
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79531
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79022
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7888
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79104
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79695
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13325
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365271
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616896
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890649
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189469
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516876
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877194
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266585
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69404
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170024
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703133
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30422
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.65678
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.6945
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.7346
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.77711
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.82208
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.86955
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65523
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.36081
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.34148
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.32577
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.31365
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.30511
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.30015
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.29875
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.30092
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.30667
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135588
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367804
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619648
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893631
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192734
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520491
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881163
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272644
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7008
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177578
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711622
æ(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3138
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.41158
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.44699
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.4847
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.52474
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.56716
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 11.70952
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 11.78118
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.89756
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.87871
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.86338
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.85156
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.84323
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.83838
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.83701
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.83912
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.84471
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137991
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370408
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622479
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896696
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196076
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524157
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885191
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278896
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707722
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185321
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720312
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.14811
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.1792
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.21249
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.248
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.28577
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.32584
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 11.83045
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 11.86341
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.46042
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.44203
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.42707
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.41552
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.40738
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.40264
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.4013
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.40335
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.40879
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140433
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373058
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625335
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89981
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199525
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527928
è(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889368
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285305
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714842
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193245
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729248
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.20708
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.1748
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.14469
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.11673
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.09088
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.09711
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.04937
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.08389
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.04737
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.0294
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.01479
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.00351
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99556
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99092
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.9896
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99159
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99689
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142956
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375761
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628283
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90301
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203005
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53177
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89361
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29185
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722133
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201387
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.696497
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.29384
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.26124
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.23084
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.2026
(432.82, 14.55, 315.59) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.17649
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.24531
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.27891
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.3151
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.65659
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.63902
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.62473
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.61371
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.60593
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.60139
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.60009
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.60203
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.60721
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145514
æ(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37853
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631318
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906313
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206576
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535718
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897924
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298449
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729551
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209691
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.500618
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.524451
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.550269
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.578099
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.607971
(432.82, 14.55, 315.59) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 9.639915
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.48442
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.51975
(432.82, 14.55, 315.59) (430.03, 7.20, 289.32) (1.42, 0.85, 0.98) Fence 12.55774
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28642
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.26924
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.25526
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.24447
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.23686
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.23242
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.23114
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.23303
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.23808
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147963
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38135
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634374
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909659
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210271
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539749
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902376
(432.82, 14.55, 315.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303362
