¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(441.96, 14.43, 265.68) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.643208
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48025
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19645
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24138
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637241
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264512
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51715
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792429
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093422
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423827
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788113
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191699
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641136
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144642
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712506
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.11759
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.08346
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.05152
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.02172
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 9.994048
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.01218
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93804
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56653
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2044
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.897
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73669
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23236
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64882
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13879
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78684
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71763
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.631858
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25783
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509895
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784482
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084719
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414244
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777545
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179958
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628036
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129949
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695864
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.03456
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.04606
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.05956
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.07506
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.09257
Á(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.11212
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86388
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49406
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29266
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03164
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89837
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41998
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8448
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43902
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10104
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52864
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626514
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843982
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502682
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776602
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076088
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404788
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767094
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168305
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615059
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115369
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679375
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.13571
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.14772
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.16174
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.17779
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.19588
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.21603
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79102
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40427
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3844
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22978
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06597
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61496
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11015
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7462
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51207
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621213
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838235
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495519
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768817
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06755
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395384
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756704
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156799
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602213
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100903
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663007
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.24083
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.25337
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.26796
·(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.28459
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.30328
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.32406
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71945
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31615
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5386
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43499
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2397
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81754
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4107
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04612
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13322
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615954
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832535
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067718
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761057
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059076
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386053
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74642
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145375
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589455
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086604
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646839
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28284
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.36319
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.37836
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.3956
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.41494
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.43638
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70533
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22976
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73076
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61566
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41978
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09312
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70466
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47116
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610739
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82688
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061571
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753404
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050689
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37685
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73621
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134094
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576843
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072431
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630827
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26459
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.47735
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.49314
²(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.51103
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.53104
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.55319
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74705
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14503
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92959
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78696
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60646
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38152
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01114
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06199
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605567
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821275
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055476
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745815
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042363
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367692
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726119
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122882
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564354
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058413
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614979
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24653
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.59604
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.61248
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.63106
(441.88, 14.38, 268.23) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 10.65178
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03023
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79067
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06191
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13548
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9644
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71869
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.682
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44987
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600441
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815718
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049375
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302626
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034117
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358636
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71612
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111797
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551997
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044565
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599287
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22869
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94869
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77079
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66835
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34799
°(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07678
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83621
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98043
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34861
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12928
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92655
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99523
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01517
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595358
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810211
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04298
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295652
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025964
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3497
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706229
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100818
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539749
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030802
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583792
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21103
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92839
(441.88, 14.38, 268.23) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 11.16455
(441.88, 14.38, 268.23) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 11.13246
(441.88, 14.38, 268.23) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 11.10272
(441.88, 14.38, 268.23) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 11.07528
(441.88, 14.38, 268.23) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 11.05013
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9005
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54385
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23978
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37999
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4468
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44888
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590323
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804756
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036646
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288748
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564159
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340816
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696421
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089958
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527606
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017214
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568435
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19357
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90831
(441.88, 14.38, 268.23) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 10.99996
(441.88, 14.38, 268.23) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 11.02083
(441.88, 14.38, 268.23) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 11.04393
(441.88, 14.38, 268.23) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 11.0693
(441.88, 14.38, 268.23) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 11.09695
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83021
ª(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68727
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35468
(441.88, 14.38, 268.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85654
