¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(338.57, 7.04, 385.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28648
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72189
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026739
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362053
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2462
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697465
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202866
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772654
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67223
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92527
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52277
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31768
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.25258
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.07843
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.34264
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.03029
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.67937
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.09642
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.09049
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.08692
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.08568
‰(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.08853
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.09684
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.10864
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.12395
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.14167
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955447
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191241
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446485
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725047
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030202
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365873
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73679
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704642
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210893
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781733
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57743
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8732
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46518
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12201
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.38989
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.22814
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.48346
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.18295
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.55144
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.25929
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.25338
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.2498
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.2486
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.25455
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.26314
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.27414
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.28863
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.30679
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958936
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19391
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449393
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728227
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033693
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369719
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741049
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711767
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218924
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79084
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47898
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82227
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40894
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80454
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.64502
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.3925
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.38826
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.32926
ˆ(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.42103
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.42905
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.42309
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.41955
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.42119
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.42765
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.43653
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.44786
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.46164
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.47893
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961489
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196597
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45232
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731427
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037205
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373592
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745338
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718908
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226944
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799899
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44525
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76598
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35398
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.71896
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.67495
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.64598
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.6302
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.6427
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.46041
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.48908
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.60002
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.59718
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.60145
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.60818
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.61739
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.62907
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.64323
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.6599
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96398
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199302
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455267
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734648
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04074
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377489
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749657
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166372
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234976
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808977
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4507
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64003
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30033
‹(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.89319
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.84155
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.8083
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.79346
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.79467
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.93244
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.63507
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.84854
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.68133
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.78992
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.79381
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80019
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.80908
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.82049
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.83429
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966486
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202023
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458231
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737889
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0443
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381413
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754002
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.172838
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242987
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818062
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45621
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51492
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24796
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99107
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.04333
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.00524
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.99005
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.99298
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.34482
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.03775
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.92806
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.98573
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.98717
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.99098
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.01171
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.26511
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.64025
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969007
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204761
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461213
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741151
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047879
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38536
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758352
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179307
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653663
ö(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82711
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46178
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39065
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19686
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00722
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.29573
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.25745
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.23337
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.3456
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.16955
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.16507
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.23575
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.22151
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.20987
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.13637
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.44814
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971544
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207514
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464215
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744432
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051483
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389331
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762716
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185777
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660931
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833057
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46738
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26729
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14698
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0234
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55771
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.37989
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.33184
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.32015
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.96628
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.64541
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.45713
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.44261
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.93578
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.2633
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974093
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210283
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467232
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747732
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055105
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393326
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767274
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192245
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6682
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838003
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47299
î(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19791
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09831
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03957
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23747
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42822
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.08785
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.09581
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.07223
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.57845
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.43037
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.54638
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.46
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.74292
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.08543
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976657
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213068
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470266
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751049
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058746
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397324
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773066
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198712
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675465
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.212994
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47865
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2044
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05087
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05571
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16873
(337.86, 7.16, 384.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34864
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.65332
(337.86, 7.16, 384.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.62773
