¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7093
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83317
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96194
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31247
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05754
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43353
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7699
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.310512
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.444518
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.588047
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.739882
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.900357
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.072968
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259247
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460831
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680532
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919589
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180906
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467755
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782332
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128376
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511333
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930251
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396454
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927431
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518998
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20516
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98763
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91998
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06591
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42647
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22837
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68775
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19889
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.323219
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.458096
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.602588
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.7546
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.916031
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.089837
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.277451
©(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480588
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70202
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943003
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206519
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495938
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812427
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16171
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54761
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968037
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.440655
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972997
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573627
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26427
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05623
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00959
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1734
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54458
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20278
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95267
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6431
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.336163
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.471931
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.617405
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.769507
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.932039
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.107069
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.296052
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500917
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723989
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966951
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232722
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524781
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843257
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195875
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583795
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006862
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.486067
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019906
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.629863
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32521
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12839
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1021
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28452
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66695
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37829
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22878
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08636
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.349342
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.48602
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.632095
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.784724
ª(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.948383
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124669
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315054
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521687
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746441
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991434
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259522
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553418
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874834
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230855
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619489
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046743
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532718
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068182
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.687433
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38801
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20294
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19777
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39974
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80869
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56051
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51672
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55245
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.362759
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.500367
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.646842
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.800253
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.965067
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.142638
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334461
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542837
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769384
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016461
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286938
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582715
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907166
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265982
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656127
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0877
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577079
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.117853
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743632
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45272
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27983
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29663
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51933
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94412
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74973
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81707
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.376415
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.51497
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.661683
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.816094
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.98209
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.160979
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354277
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564392
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792822
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042038
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315002
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612689
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940264
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301973
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69372
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129908
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.622198
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169887
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.801486
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5194
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36312
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39856
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63395
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0844
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9481
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13057
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.390309
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.529834
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.67675
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.832251
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.999457
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.179695
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374502
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586397
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816759
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06817
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343688
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643355
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974142
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338097
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732286
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174628
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668569
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224866
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86103
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5884
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45114
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50323
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74921
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2297
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15778
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85198
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.404444
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.544959
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.69211
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.848725
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.01717
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.198789
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395262
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608859
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841202
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094863
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372216
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674719
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008809
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37363
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771839
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2205
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71621
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.281362
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.922298
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66047
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54184
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61124
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86838
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39042
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3757
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17607
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.469746
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.571712
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.707764
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.865521
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.035232
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.218266
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.416435
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.631783
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866154
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122125
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401358
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706794
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044276
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.410047
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812397
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265489
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765149
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337675
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985336
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73468
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63548
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72281
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99835
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56319
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59963
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51322
¨(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.743856
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.697846
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.794872
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896959
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.053645
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.238126
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.437985
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65517
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891623
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149961
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431139
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739584
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080235
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44736
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853979
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310084
(376.91, 16.26, 288.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.81541
