¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34954
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08462
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14575
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20964
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27634
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34595
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41856
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49425
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5731
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65527
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74083
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8299
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9549
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388899
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751018
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14857
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479149
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843412
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246649
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663992
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101141
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586678
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811416
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859726
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910471
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963692
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01945
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0778
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13883
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20259
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2692
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33869
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41119
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48676
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56552
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64755
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73298
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82191
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91567
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382483
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743824
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142128
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472053
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835588
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237959
¹(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646975
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082267
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56568
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806726
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854945
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905642
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958769
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01445
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07276
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13371
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19741
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26393
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33334
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40576
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48123
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55991
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64184
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72721
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81978
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91703
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375663
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736168
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135646
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464939
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827713
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22389
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616138
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063585
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544884
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803653
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851899
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902515
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955626
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01125
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06952
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13045
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19407
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26052
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32992
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40227
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4777
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5563
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63986
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72972
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82322
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92048
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368433
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728045
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129079
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457742
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819764
³(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1932
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56873
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045126
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524323
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802322
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850521
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901134
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954217
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00986
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06808
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12894
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19258
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25903
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32835
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40068
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47612
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55879
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64518
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73514
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82872
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92614
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360791
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719451
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122506
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4505
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811778
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162988
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521643
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02686
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504026
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802629
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850834
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90143
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954543
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01015
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0684
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12931
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19291
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25939
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3287
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40312
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48289
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56602
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65255
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74261
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83636
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9339
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352753
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710444
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112318
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443188
µ(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803729
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133278
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47483
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998627
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483941
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804594
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852859
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903496
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956604
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01225
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07052
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13145
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19512
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26169
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33531
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41204
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49201
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57526
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66192
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75219
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8461
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94383
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344293
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700975
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101616
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435862
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795612
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104056
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4338
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946024
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464034
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808264
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856556
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907242
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960426
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01612
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07442
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13542
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20144
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27221
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.346
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42294
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50306
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5865
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67338
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76383
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85795
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95586
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294776
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69104
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090415
¶(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428501
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774118
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075347
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402616
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893841
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4444
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813642
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861975
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912745
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965991
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02175
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08045
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14565
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2137
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28464
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35865
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43575
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51608
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59978
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68688
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77754
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87191
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97007
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244039
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680692
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078729
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421072
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748068
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047153
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371925
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842052
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4151
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82065
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869118
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919983
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973305
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03158
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09416
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15955
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22781
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29899
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37322
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45056
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53114
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61506
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70244
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79339
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88802
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9865
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193083
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669865
¹(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066546
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413595
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722483
(380.18, 11.54, 323.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019423
