¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
  (419.93, 14.51, 252.21) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 18.40627
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93113
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89095
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.304235
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499113
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710011
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93808
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183583
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447081
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735405
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049578
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.39873
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787817
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235763
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739851
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303734
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.93895
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65737
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48828
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44807
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56761
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92471
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51258
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32236
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66624
§(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76714
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.300257
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494815
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705356
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933034
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17779
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440756
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728478
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041976
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390523
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778674
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225679
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.728454
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.291451
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.925033
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6412
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47011
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42696
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53953
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89093
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47162
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26721
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58858
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64744
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.296357
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.490602
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700792
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928098
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172138
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434588
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72172
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034575
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382527
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769727
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.215809
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71734
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279449
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.911492
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6255
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4525
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40653
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51231
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85826
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43102
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.21405
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51355
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53176
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.292533
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486474
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696322
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923271
Ÿ(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166629
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428576
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715136
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027445
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374738
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760975
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206144
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.706513
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26773
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898327
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61028
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43544
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38613
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48593
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82669
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39188
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16826
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.4411
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42003
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.288792
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.482432
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691944
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918557
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161262
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422721
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70872
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020586
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367158
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75242
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196688
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69597
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.25629
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885536
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59554
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41894
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3657
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4604
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79621
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35419
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12524
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37121
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3122
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.285129
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.478477
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68766
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913953
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156042
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417023
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70248
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013916
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359787
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744061
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187442
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.685712
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245133
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.873123
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58184
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40299
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34602
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43571
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76681
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31795
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08389
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30384
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.93569
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281546
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474608
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68347
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909461
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150961
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411481
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696411
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007433
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352626
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7359
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178404
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67574
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23426
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.861082
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56863
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38791
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32708
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41185
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74021
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28313
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04417
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23896
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.84994
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.278044
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470826
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679375
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905079
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146025
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406096
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690514
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00114
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345674
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727935
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169579
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666054
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223665
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.849418
œ(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55585
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37347
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30887
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38883
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71562
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24973
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0061
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17653
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76872
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.274622
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467133
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675375
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900812
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141234
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400871
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684791
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995038
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338932
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72017
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160965
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656651
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.213356
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.838129
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5435
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35955
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2914
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36663
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69199
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21775
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96964
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11656
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.69068
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.271282
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463526
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67147
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896657
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136587
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395802
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679241
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989124
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3324
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71272
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152561
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647536
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203329
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827211
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53158
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34615
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27466
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34526
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66932
Ÿ(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1868
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93073
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05899
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61547
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.268023
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460008
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667662
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892615
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132086
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390891
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673866
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983401
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326079
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705704
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144368
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638705
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193585
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.81667
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52009
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33328
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25865
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32471
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6476
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15725
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88818
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0038
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54348
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.264847
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.456579
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663949
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888686
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127728
(417.91, 14.52, 251.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386139
