¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(444.38, 14.35, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238784
°(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52193
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26927
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.133
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1429
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33924
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77851
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62346
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87243
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13677
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908719
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125739
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360576
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615495
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89307
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196481
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52932
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896059
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302083
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7539
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25826
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8257
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46945
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21618
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07138
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07043
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2529
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67389
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48126
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68998
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85789
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894844
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110767
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344349
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597883
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873891
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17544
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506207
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870197
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271857
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718483
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218009
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780262
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41776
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16393
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01068
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99921
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16803
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57119
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34188
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51148
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5861
´(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881158
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095966
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328309
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58045
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854914
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153776
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48118
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841541
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240102
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683084
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178315
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735476
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3668
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11244
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95101
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92918
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08473
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47044
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20522
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33692
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33936
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86757
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081329
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312474
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56324
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836149
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130404
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455514
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81327
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208716
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648192
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139211
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691377
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31894
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06175
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89226
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8603
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00289
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37157
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0713
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16609
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91125
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854178
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066849
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29681
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546244
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817593
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107341
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430159
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785314
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177831
º(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613756
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100674
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647907
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27264
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01186
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83446
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79261
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92251
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27463
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93997
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98851
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38531
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43671
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840899
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052518
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281303
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529395
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79867
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084515
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405159
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757772
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147307
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579814
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062629
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605079
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22697
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96269
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77761
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72606
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8436
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17953
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80917
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72737
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88546
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15369
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827806
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038379
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266009
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512798
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779031
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062002
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380464
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73057
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117248
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546352
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025226
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562892
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18189
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91435
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72168
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66066
·(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76609
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08625
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64392
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45258
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51939
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8808
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814834
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024401
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25088
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496354
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75968
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040186
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356125
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703754
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087574
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513345
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988328
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521352
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13748
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86482
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6667
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59641
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68999
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98133
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47698
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18246
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26098
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61757
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802033
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010572
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235916
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480176
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74055
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019355
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332068
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677305
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058304
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480843
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951975
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480473
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09364
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81437
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61261
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53322
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61529
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84909
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31476
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92393
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0114
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36335
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77032
Å(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789365
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996943
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221184
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464156
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721773
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998893
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308368
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651235
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029447
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448785
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916179
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440232
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05042
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76464
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5594
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47118
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54197
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75045
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15702
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68563
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77039
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09957
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39254
(444.55, 14.40, 265.67) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 19.03322
(444.55, 14.40, 265.67) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 18.92104
(444.55, 14.40, 265.67) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 18.81383
(444.55, 14.40, 265.67) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 18.74449
(444.55, 14.40, 265.67) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 18.70698
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776886
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983446
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2066
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448354
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703219
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978725
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28498
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625504
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001045
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417216
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880911
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400595
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00782
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71567
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50715
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40294
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6543
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00169
(444.55, 14.40, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45478
