¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(388.10, 12.21, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08907
€(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.109096
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.295043
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492857
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710694
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947729
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206557
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49026
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802531
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684835
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110063
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577085
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098412
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669982
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32038
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0182
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19373
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46063
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74295
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04192
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.359
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69573
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04169
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33406
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64257
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96846
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31315
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64571
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.926797
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.100802
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28266
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481705
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698589
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934545
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192147
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474446
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785099
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127152
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08083
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544283
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061089
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627789
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27217
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9854
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27085
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54164
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82815
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13168
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45364
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79571
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10886
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40432
ş(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71614
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03356
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34941
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68273
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.919219
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.09264
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.271575
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470732
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686679
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921576
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177976
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458896
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767966
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105668
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052054
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512041
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024518
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586385
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22496
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93962
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28426
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62566
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91649
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22475
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55186
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89584
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17913
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47786
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76909
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0703
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38781
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72296
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.911762
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.081767
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.261596
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459938
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674967
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908825
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164043
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443614
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748728
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084535
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023768
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480362
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988624
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545739
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17866
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89569
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2374
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60363
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99691
ö(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32131
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65378
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96614
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24619
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51951
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80711
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10998
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42933
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76641
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.904424
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.07084
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.25178
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449321
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663449
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896289
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150347
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428593
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726055
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063756
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441111
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449168
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953363
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505942
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13826
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85349
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19247
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55562
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94553
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36519
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75953
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02233
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28382
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5587
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84799
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15268
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47397
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83018
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.897208
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.060106
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.242129
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.438883
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652128
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883968
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13689
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413839
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705623
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043329
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418377
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41854
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918786
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466867
ö(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10753
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8131
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14942
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50964
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89634
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31243
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7925
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05442
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32403
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60065
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89172
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19837
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5218
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01577
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.887424
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.051268
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232642
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.428624
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871861
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123671
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395768
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68748
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023251
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396038
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388452
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884891
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428619
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07741
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77439
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1082
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46567
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84932
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26937
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80494
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06741
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3435
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63425
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93843
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24719
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57284
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12732
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.877778
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.042621
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.22332
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418546
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630071
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859972
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11069
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376206
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669649
ÿ(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003522
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374095
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358881
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851657
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392945
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04785
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73739
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06884
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42365
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80437
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40513
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81967
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08274
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35953
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65095
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9582
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28242
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6315
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13936
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.868309
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.034124
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214162
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408646
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619339
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848298
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097947
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357016
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652127
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98414
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352547
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76358
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819098
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367728
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01896
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7021
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03126
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38356
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80176
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5454
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83666
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10046
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.378
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67029
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97841
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31708
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77958
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21888
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.859264
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.025782
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205168
(389.41, 12.50, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398927
