¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(370.88, 8.88, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86949
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60792
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91909
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95071
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34554
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553568
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749908
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961841
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191251
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440325
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711678
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004934
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317332
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659658
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03719
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455639
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916308
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430338
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01533
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67995
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39507
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10564
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97799
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16555
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14899
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05085
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67893
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83271
ƒ(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83492
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1975
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559789
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756608
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969079
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199111
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448864
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721045
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01721
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331584
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677031
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057206
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477846
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940825
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46323
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05257
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72046
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40539
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11732
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99995
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20739
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16222
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0657
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75211
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99967
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7412
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05537
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566123
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763453
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976474
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207119
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457569
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733853
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029727
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345327
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692129
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074962
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499629
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970691
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496775
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09051
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76103
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4166
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13003
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02284
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25041
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1774
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08276
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07957
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06421
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78116
Š(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94884
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572602
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770398
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983979
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215277
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466416
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746873
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042522
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359319
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707541
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091984
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518594
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997815
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529837
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12921
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79532
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42879
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14378
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05433
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29458
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19457
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10205
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43279
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09764
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81447
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97491
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579172
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777501
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991656
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223565
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477363
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760082
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055544
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373622
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723275
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109429
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540227
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024134
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559469
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16438
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81262
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44188
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15857
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09208
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34003
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21376
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12361
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58369
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13424
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84078
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98911
†(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585896
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784738
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999451
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232018
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489619
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773432
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068855
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388194
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739339
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12719
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565453
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050986
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589649
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19865
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84749
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47707
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18672
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13086
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38659
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23489
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14738
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7394
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17401
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8707
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00757
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592692
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792085
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007425
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241124
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501972
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786958
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082438
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403068
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755713
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145306
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591105
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078332
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620419
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23354
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88341
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51737
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23226
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13924
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40956
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25173
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17345
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7918
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21698
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90423
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03034
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599648
‡(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799576
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015527
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252627
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514484
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800642
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096243
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418222
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772379
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16604
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617167
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106184
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651799
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27671
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9204
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55886
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24516
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14748
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39371
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23567
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16261
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82883
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26437
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94148
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05732
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606712
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807185
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023733
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264247
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527191
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814547
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110305
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433667
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789404
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189727
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643658
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134562
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683778
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32142
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95842
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60157
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24716
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15646
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37896
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22154
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66448
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85895
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31264
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99498
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11451
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61389
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814918
ƒ(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033647
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276047
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540042
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828304
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124631
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449383
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80671
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213822
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67056
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16342
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716312
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3669
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99756
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64554
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25041
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16618
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36533
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20942
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24174
(370.96, 8.86, 335.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89177
