¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25929
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66132
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01141
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90449
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91978
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13982
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52874
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46086
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37439
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89673
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441898
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810212
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199801
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631994
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114141
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524803
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962116
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4437
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96433
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52774
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55672
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88548
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89189
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91123
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08555
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46518
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32374
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13884
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42987
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792393
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179998
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609942
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089426
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532101
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970146
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45253
·(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9662
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52981
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45283
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75377
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87693
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89414
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01585
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39179
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19361
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90682
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417602
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774338
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160018
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587706
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064576
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539597
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97838
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45901
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96837
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53223
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34959
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62345
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86246
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87759
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95987
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3106
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12019
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67831
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405074
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756152
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139841
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565304
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039498
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547258
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986784
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46124
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97084
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53498
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24706
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49449
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84847
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86158
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91978
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23079
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04728
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4797
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391673
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737783
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119535
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5427
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014244
·(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542863
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995399
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46378
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97365
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53813
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16627
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36701
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82056
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83077
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88076
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15233
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98543
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37555
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374872
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719305
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099113
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519979
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988802
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514208
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00366
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46663
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97677
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54158
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17014
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2409
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66532
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79743
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84275
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07517
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93055
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27256
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35797
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700651
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078505
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49707
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96322
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485431
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00649
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46972
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98021
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54538
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17463
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12654
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51217
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76678
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8159
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02348
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89252
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16609
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340917
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68189
¶(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05776
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474002
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937465
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45648
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01475
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47904
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99072
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55729
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.188
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35782
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79618
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88907
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95538
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13328
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97316
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03215
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323765
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662994
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03689
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450846
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911586
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427376
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99662
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48913
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00187
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56965
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21141
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59638
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00544
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01401
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09803
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25935
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05468
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90015
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306468
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644014
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015924
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427528
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885549
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398108
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960793
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49951
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01329
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58237
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41827
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84255
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10783
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14163
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24393
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3884
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06701
¸(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77004
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89358
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289135
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62494
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994791
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404077
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859381
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368762
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924934
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51019
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02509
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59545
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63027
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09667
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21201
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27201
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36396
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52052
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06133
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72878
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71892
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271656
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605681
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973578
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380519
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833086
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337333
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889045
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51224
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03722
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6089
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84748
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35905
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31807
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40512
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48248
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65571
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05677
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72349
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53288
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254084
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586386
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952257
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356865
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806693
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305447
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853146
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47152
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04963
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62267
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07
º(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46342
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42599
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52929
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54148
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60521
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05344
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72095
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35574
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236428
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566986
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930834
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333117
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780205
