¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911835
”(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50903
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977182
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50183
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10721
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80808
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61583
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55674
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66638
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.961
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48151
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46438
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71311
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072779
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323551
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596395
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896832
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714402
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094165
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515038
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983907
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509405
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11944
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82213
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63207
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57579
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68903
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97972
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50429
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50634
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81821
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077695
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327509
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60175
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902713
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233907
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099581
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521042
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990628
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516921
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13162
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83607
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64827
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59473
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71152
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99845
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53553
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54816
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92454
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082583
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331984
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607075
†(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90856
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240356
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600216
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527017
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997283
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525507
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14371
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84996
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66437
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61358
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73394
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01712
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56854
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58979
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2024
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087442
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336818
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612363
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91437
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246765
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60579
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532984
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003974
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536079
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15571
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86374
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68032
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63235
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75622
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0358
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60496
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63125
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3994
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092246
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341619
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617617
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920141
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253101
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611355
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007291
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010602
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546564
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16764
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87742
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69622
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65098
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77792
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06733
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65063
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6725
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47283
ò(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09585
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346386
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622833
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92587
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259102
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616908
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01346
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018666
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55719
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17947
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89104
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71198
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66947
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79343
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10472
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69639
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71352
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54499
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099443
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351117
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628008
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931557
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264113
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622451
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01962
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.462292
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572011
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19125
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90453
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72764
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68783
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82219
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14213
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74221
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78358
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66445
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103024
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355811
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633145
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937201
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269115
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627978
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025764
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.471394
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586819
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20291
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91792
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7432
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70608
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84393
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17952
ã(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78806
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85612
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7807
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106595
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360468
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638242
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942802
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274104
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633497
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.031895
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480424
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.992552
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21663
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93122
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75861
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72418
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86547
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21696
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83396
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92865
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8534
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110384
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365085
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643297
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948354
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279078
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638996
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038008
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4894
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002684
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23339
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9444
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77389
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74213
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88687
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2544
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87986
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00116
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93213
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114582
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369664
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648307
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953806
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284037
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644479
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044104
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498324
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012755
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.596142
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95746
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78907
Ù(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75994
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90805
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28649
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92578
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07357
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05428
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118742
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3742
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653274
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959209
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28898
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649947
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050181
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507193
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022763
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607998
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27835
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80411
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77763
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92912
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31194
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97169
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11896
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17543
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122863
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378695
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658194
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964564
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293907
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655396
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05624
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516002
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03271
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.619777
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29187
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81901
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79513
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94994
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33722
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0176
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15852
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25045
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126945
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383147
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663067
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969866
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298814
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660824
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064028
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.524754
(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.04259
Ï(397.46, 13.93, 247.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.631475
