¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´ (374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.335103
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.850052
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.311523
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.851626
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.483047
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.230063
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12397
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.212
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97288
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7494
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0475
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89325
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77449
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.704841
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.826114
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.956392
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.096682
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.248145
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.412131
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.590218
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.784256
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.996439
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.229384
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.486235
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.770804
Ú (374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.171195
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.504531
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.89157
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.360168
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.907341
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.548228
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.306231
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21579
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32486
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16494
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99397
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36955
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32184
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.714942
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.836941
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.968026
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.109214
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.26168
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.426794
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.606152
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.801631
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.015461
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.250294
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.509324
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.898325
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.200974
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.537601
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.934076
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.409901
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.96435
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.615005
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.384355
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31013
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.44103
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36384
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24823
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7013
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80627
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.725209
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.84795
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.979856
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.12196
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.275452
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.441716
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.622373
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.819328
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.03484
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.271603
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.532865
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.925797
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.231425
Ø (374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.570935
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.978382
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.460742
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.022678
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.68341
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.464749
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40705
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.56064
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56999
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51269
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01535
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3169
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.735642
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.859139
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.991885
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.134923
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.289461
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.4569
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.638884
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.837345
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.054575
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.293314
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.675231
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.953867
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.262558
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.607933
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.023645
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.512715
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.082418
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.753481
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.548182
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.50663
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20924
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78365
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78787
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34292
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77087
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.746245
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.870512
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.004113
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.148104
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.303709
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.472347
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.655686
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.855687
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.074675
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.315434
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.701211
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.982548
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.294382
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.646096
Ë (374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.069883
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.565843
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.144059
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.825263
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.63378
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.60896
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38571
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00524
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.95845
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.8968
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.89775
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.90465
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.91832
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.9399
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.757015
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.882066
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.016539
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.161502
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.318196
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.488059
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.672782
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.874354
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.095139
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.339193
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.727734
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.011845
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.326908
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.685584
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.117113
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.620148
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.207132
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.898797
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.721604
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.71437
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56818
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23511
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.88829
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.83509
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.8201
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.80964
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.80378
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.80252
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.767952
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.893803
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.029165
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.17512
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.332922
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.504035
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.690172
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.89335
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.115971
À (374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.494899
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.754809
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.041765
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.360034
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.727254
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.165353
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.675652
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.271675
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.974125
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.811709
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38522
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75695
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4737
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.95764
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.88963
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.85965
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.83502
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.81542
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.80068
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.779058
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.905724
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.041991
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.188957
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.347892
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.520279
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.707858
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.912675
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.137921
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.520009
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.782443
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.072319
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.393452
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.769793
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.214621
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.732381
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.337719
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.051292
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.904162
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5431
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95219
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72142
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00851
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00766
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 15.11869
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 15.0317
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.97487
(374.91, 8.94, 338.19) (393.28, 1.14, 355.36) (0.81, 2.16, 0.81) Human 14.93231
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.790332
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.917828
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.055017
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.203012
Á (374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.363103
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.536791
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.72584
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.932333
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.304711
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.545623
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.810643
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.103513
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.427757
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.813215
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.264936
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.79036
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.405296
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.130345
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.999034
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70603
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15433
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97875
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30653
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33252
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85321
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.801775
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.930115
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.068245
