¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.353857
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6978
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982281
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293464
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635191
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012184
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40905
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845475
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331607
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868311
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30872
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81597
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38354
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01316
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.49807
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.47132
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.44711
³(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.4254
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.40619
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.38945
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.37517
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.36332
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.3539
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.3469
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.34232
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.22595
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435752
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696616
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980981
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292031
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633649
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010451
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411831
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84855
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335047
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822662
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25877
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75193
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31246
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93707
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.11772
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.09182
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.06837
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.04736
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.02876
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.01255
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.99873
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.98727
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97817
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97141
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.967
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.85419
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434629
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695431
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979671
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290567
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632033
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008705
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414664
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851698
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338585
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777987
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20992
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68925
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24291
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.7896
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.76207
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.73695
·(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.71422
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.69385
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.67582
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.66012
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.64673
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.63564
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.62683
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.6203
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.61603
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.50657
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433511
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694197
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978304
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289107
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63041
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006899
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417569
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854939
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342187
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734314
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16216
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63146
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17488
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.45559
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.42887
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.40449
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.38242
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.36265
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.34516
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.32993
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.31694
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.30618
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.29765
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.29132
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.28721
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.18086
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432373
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692938
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97695
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287597
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62878
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005116
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420547
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858255
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303547
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691583
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11546
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58023
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10836
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.1421
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.11613
¸(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.09244
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.071
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.0518
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.0348
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.02001
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.0074
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.99696
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.98868
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.98255
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.97856
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.87515
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431226
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69168
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975569
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28614
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627124
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003298
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420174
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861633
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265155
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649775
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06978
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53013
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.87488
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.84737
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.82211
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.79906
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.77821
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.75953
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.74301
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.72863
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.71637
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.70623
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.69818
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.69224
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.68838
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.58772
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430025
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690438
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974198
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28459
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625463
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001427
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418145
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865076
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227596
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608931
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02514
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48121
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.59663
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.56984
Õ(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.54525
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.52281
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.50251
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.48433
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.46825
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.45425
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44233
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.43246
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.42464
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41886
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41512
(332.01, 7.41, 366.05) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.31705
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428877
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689157
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972804
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283073
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623779
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999562
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.003057
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.972882
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.944473
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.917806
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.89285
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.869581
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.847975
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.828007
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.80966
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.792915
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.777755
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.764164
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.752129
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.74164
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.732682
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.72525
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.719335
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.714934
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.712039
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.710649
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427696
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687853
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971378
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28151
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622051
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.813703
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.782625
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.753298
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.725692
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.699778
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.675527
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.652918
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.631922
Ù(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.612525
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.5947
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.578433
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.563708
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.550509
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.538822
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.528637
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.519945
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.512734
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.506999
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.502735
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.499938
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.498603
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426465
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686549
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969948
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279939
(332.01, 7.41, 366.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620319
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.605681
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.575448
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.546919
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.520064
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.494857
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.471269
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.449276
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.428859
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.409992
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.392658
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.376841
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.362523
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.349689
(332.01, 7.41, 366.05) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.338331
