¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(336.22, 7.23, 330.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395102
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.64591
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.62125
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.60028
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.58297
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.56932
(336.15, 7.34, 329.72) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.52368
(336.15, 7.34, 329.72) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.50877
(336.15, 7.34, 329.72) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.49768
(336.15, 7.34, 329.72) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.49041
(336.15, 7.34, 329.72) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.48693
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719904
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898078
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088938
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293785
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514281
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75206
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012764
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338867
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678597
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052995
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467511
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928839
®(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980227
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44062
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57485
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88583
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3003
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03938
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.50692
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.48246
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.46165
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.44448
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.43093
(336.15, 7.34, 329.72) (315.74, 1.79, 303.65) (1.44, 1.43, 1.40) Tools 20.00349
(336.15, 7.34, 329.72) (315.74, 1.79, 303.65) (1.44, 1.43, 1.40) Tools 19.98726
(336.15, 7.34, 329.72) (315.74, 1.79, 303.65) (1.44, 1.43, 1.40) Tools 19.97495
(336.15, 7.34, 329.72) (315.74, 1.79, 303.65) (1.44, 1.43, 1.40) Tools 19.96654
(336.15, 7.34, 329.72) (315.74, 1.79, 303.65) (1.44, 1.43, 1.40) Tools 19.96203
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715375
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893229
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083742
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288224
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508262
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745618
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004075
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311353
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648419
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019702
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430596
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887671
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963792
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46166
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60696
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9023
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32039
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06431
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.37355
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.34926
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.32861
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.31157
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.29813
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.84287
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.8371
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.8352
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.83715
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.84298
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711048
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888619
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078797
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282944
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502529
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754824
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013252
©(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28436
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618739
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986982
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394323
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84725
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945676
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47096
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.639
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91899
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34072
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08957
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.24561
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.2215
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.201
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.18408
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.17074
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.62486
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.61915
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.61727
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.6192
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.62497
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706959
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884221
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074114
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277877
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510922
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780198
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026456
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276494
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58958
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954818
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358727
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807594
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925897
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43936
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67093
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93592
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36127
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11515
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.76993
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.73613
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.70609
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.67978
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 18.65717
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.41534
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.40969
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.40783
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.40975
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.41545
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703083
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880094
¨(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069666
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285173
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534568
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805947
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040148
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291212
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562392
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923256
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323747
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768671
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904548
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40729
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70275
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95309
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38217
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14112
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.3434
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.30825
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.27698
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.24955
(336.15, 7.34, 329.72) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.22595
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.48685
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.47359
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.46414
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.45849
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.45663
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699389
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876162
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075694
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307263
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558532
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820251
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054299
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306454
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578846
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892239
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289413
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730494
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896667
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37472
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73444
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97044
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40334
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1674
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39217
(336.15, 7.34, 329.72) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 19.92419
(336.15, 7.34, 329.72) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 19.89057
(336.15, 7.34, 329.72) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 19.86092
(336.15, 7.34, 329.72) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 19.83522
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.86598
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.85231
Ÿ(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.84252
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.83661
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.83457
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695963
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880755
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096362
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329651
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582854
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833846
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068929
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322243
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595901
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892389
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255738
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693016
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88898
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3417
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70738
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98801
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42473
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19407
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42621
(336.15, 7.34, 329.72) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.66099
(336.15, 7.34, 329.72) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.62566
(336.15, 7.34, 329.72) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.59445
(336.15, 7.34, 329.72) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.56734
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.26416
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.25006
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.23992
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.23374
(336.15, 7.34, 329.72) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.23149
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698935
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900135
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117281
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352359
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60752
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847954
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084044
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338541
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613476
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911441
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235357
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656284
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879417
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30821
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7365
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00581
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44639
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22104
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46073
(336.15, 7.34, 329.72) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.5751
ª(336.15, 7.34, 329.72) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.55187
(336.15, 7.34, 329.72) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.53268
(336.15, 7.34, 329.72) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.51753
(336.15, 7.34, 329.72) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.48893
(336.15, 7.34, 329.72) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.48147
(336.15, 7.34, 329.72) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.47801
(336.15, 7.34, 329.72) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.47854
(336.15, 7.34, 329.72) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.48306
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717163
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919792
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138528
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37534
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632505
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862509
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099693
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355337
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631651
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931097
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256739
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620237
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868012
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27431
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82834
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02382
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46835
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24839
(336.15, 7.34, 329.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49569
