¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
• (439.66, 13.97, 277.69) (432.69, 7.93, 295.81) (0.81, 2.16, 0.81) Human 5.151353
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603453
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982892
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403969
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868778
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394025
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987455
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66316
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47618
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.93083
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.90449
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.88058
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.85908
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.83995
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.82319
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.80878
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.7967
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.78694
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.77949
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.77434
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.77149
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.77094
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.77267
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.77671
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165714
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407168
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66969
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956048
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26953
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614197
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994834
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417235
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877156
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403212
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997883
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67507
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50923
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.00841
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.98191
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.95785
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.93621
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.91696
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.9001
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.88559
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.87344
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.86361
í(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.85612
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.85094
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.84808
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.84753
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.84928
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.85335
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172637
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414696
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67787
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964971
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279377
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625027
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006813
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429871
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888664
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412495
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00842
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68709
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54229
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.15412
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.12711
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.10258
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.08049
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.06083
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.04358
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.02872
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.01624
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.00611
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.99835
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.99293
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.98985
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.98911
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.99071
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 11.99465
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178955
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422257
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686077
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973959
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289244
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635885
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018837
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440311
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900301
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421836
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01901
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69923
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5754
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.41364
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.38568
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.36025
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.33733
à(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.31689
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.29891
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.28337
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.27027
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.25957
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.25129
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.24539
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.2419
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.24078
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.24206
(439.76, 13.98, 278.94) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 12.24572
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18433
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42987
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694366
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983007
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299156
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646837
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030946
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450836
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912059
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431284
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02972
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71811
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60845
(439.76, 13.98, 278.94) (446.56, 7.11, 301.87) (1.00, 0.16, 1.00) Tools 11.57322
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53677
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3383
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.69913
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.55699
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.50005
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.48892
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.52063
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.61516
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.80122
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 15.31032
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189762
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437498
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702684
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992103
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30914
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657843
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043114
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461473
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923915
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44178
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04051
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74615
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6415
(439.76, 13.98, 278.94) (446.56, 7.11, 301.87) (1.00, 0.16, 1.00) Tools 11.44738
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51673
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31237
é(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.77515
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.63167
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.5714
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.55833
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.58888
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.68436
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.87074
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 15.37727
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195152
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443828
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711058
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001226
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319151
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668897
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055357
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472223
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935913
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455225
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05138
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77424
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67449
(439.76, 13.98, 278.94) (446.56, 7.11, 301.87) (1.00, 0.16, 1.00) Tools 11.32643
(439.76, 13.98, 278.94) (446.56, 7.11, 301.87) (1.00, 0.16, 1.00) Tools 12.18224
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24806
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.85509
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.71019
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.64638
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.63123
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.66054
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.75703
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.94372
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 15.44734
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200549
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449707
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719419
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010419
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329218
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680009
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065513
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48305
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947981
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468844
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06232
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80226
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70752
(439.76, 13.98, 278.94) (446.56, 7.11, 301.87) (1.00, 0.16, 1.00) Tools 11.21017
(439.76, 13.98, 278.94) (446.56, 7.11, 301.87) (1.00, 0.16, 1.00) Tools 12.18449
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18545
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.93903
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.79264
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.72506
í(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.70771
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.73569
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.83324
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 15.02023
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 15.5206
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205942
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455595
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72753
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019628
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339345
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69117
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07536
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493955
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960205
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482576
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07335
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82775
(439.76, 13.98, 278.94) (446.56, 7.11, 301.87) (1.00, 0.16, 1.00) Tools 11.12476
(439.76, 13.98, 278.94) (446.56, 7.11, 301.87) (1.00, 0.16, 1.00) Tools 11.14825
(439.76, 13.98, 278.94) (446.56, 7.11, 301.87) (1.00, 0.16, 1.00) Tools 12.18666
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12454
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 15.0294
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.87912
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.80755
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.78785
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.81441
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.91308
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 15.10036
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 15.5971
(439.76, 13.98, 278.94) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 4.70535
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461436
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733952
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028914
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349533
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702377
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085307
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505009
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972547
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496409
(439.76, 13.98, 278.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08733
(439.76, 13.98, 278.94) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.06583
(439.76, 13.98, 278.94) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.04046
(439.76, 13.98, 278.94) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 10.01717
(439.76, 13.98, 278.94) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 9.995924
(439.76, 13.98, 278.94) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 9.976714
(439.76, 13.98, 278.94) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 9.959515
(439.76, 13.98, 278.94) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 9.94431
(439.76, 13.98, 278.94) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 9.931085
(439.76, 13.98, 278.94) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 9.919826
(439.76, 13.98, 278.94) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 9.910522
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 14.99663
 (439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 15.1842
(439.76, 13.98, 278.94) (449.38, 7.72, 304.57) (3.20, 1.85, 2.97) Tools 15.67694
(439.76, 13.98, 278.94) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 4.367931
(439.76, 13.98, 278.94) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 4.424314
(439.76, 13.98, 278.94) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 4.483056
