¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920901
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536148
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99141
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499873
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1263
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.17422
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.14723
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.12235
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.09955
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.07882
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.06012
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.04346
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.02879
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.01613
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.99163
(402.93, 14.19, 244.39) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.65328
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005622
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235662
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485332
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757224
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054329
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380245
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739366
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120025
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529222
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983654
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491197
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12123
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.17625
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.14925
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.12436
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.10156
ï(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.08082
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.06213
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.04546
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.03079
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.01812
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.97703
(402.93, 14.19, 244.39) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.57991
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0042
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234102
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483665
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755367
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052314
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378047
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735661
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113939
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522452
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976147
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482809
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.376362
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.348096
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.321812
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.297482
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.275083
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.25459
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.235986
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.219249
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.204364
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.191315
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.96289
(402.93, 14.19, 244.39) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.51024
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.84316
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.83118
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82405
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82176
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82431
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002841
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232621
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482041
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753634
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050365
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37592
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730037
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108018
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515897
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968853
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.188689
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.159189
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.131654
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.106052
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.08236
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.060553
ó(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.040606
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.022504
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.006227
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.991756
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.124171
(402.93, 14.19, 244.39) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.9492
(402.93, 14.19, 244.39) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.4442
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001485
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231191
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480456
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751909
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04848
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373834
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724554
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102313
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50958
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961799
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.982333
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.953567
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.926718
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.901762
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.878668
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.857417
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.837987
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.820357
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.80451
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.790432
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.11499
(402.93, 14.19, 244.39) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.80079
(402.93, 14.19, 244.39) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.79158
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000192
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22975
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478941
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750216
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046659
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371846
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719178
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096763
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503469
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955008
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.786727
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.758653
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.732451
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.708101
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.685575
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.664848
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.645904
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.62872
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.613278
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.599566
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.106121
ö(402.93, 14.19, 244.39) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 16.62307
(402.93, 14.19, 244.39) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 16.61346
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998928
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228413
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477463
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748617
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044929
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369124
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713965
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091396
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497531
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.630393
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.601108
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.573686
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.5481
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.524322
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.50233
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.4821
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.463613
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.446849
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.431791
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.418426
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.097565
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997722
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227095
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476021
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747076
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043199
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364483
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708852
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086263
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491818
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.453411
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.424781
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.397979
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.372972
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.349738
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.328251
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.30849
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.290434
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.274067
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.259372
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.246332
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.089321
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.88292
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.86726
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.8547
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.84527
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.83896
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.85558
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996571
ı(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225845
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474671
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745564
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041556
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359959
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703866
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081306
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486325
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.460466
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.433228
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.407798
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.384151
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.362262
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.34211
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.323672
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.306932
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.291874
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.278481
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.266738
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.081388
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.72709
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.71294
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.70187
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.69386
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.68891
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.69861
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.84771
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99542
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22461
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473351
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744134
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039997
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355547
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699058
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076518
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481054
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.546039
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.518512
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.492812
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.468912
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.446789
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.42642
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.407784
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.390862
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.375639
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.362098
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.350224
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.073768
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.73005
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.71648
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.70602
ø(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.69866
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.69436
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.70456
(402.93, 14.19, 244.39) (372.58, 8.17, 253.89) (0.81, 2.16, 0.81) Human 15.85787
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994378
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223443
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472095
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742761
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038493
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351276
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694309
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071952
(402.93, 14.19, 244.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47597
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.635067
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.607241
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.581259
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.557096
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.534729
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.514134
(402.93, 14.19, 244.39) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.49529
