¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.2612
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.619002
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.59405
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.570253
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.547584
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.526017
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.505527
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.486092
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.467692
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.450306
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.433916
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.418504
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.404055
– (419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.390553
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.377985
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.366336
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.355597
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.345757
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.336802
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.552946
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.081809
(419.14, 14.86, 246.73) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.628529
(419.14, 14.86, 246.73) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.105911
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.380574
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89708
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.88454
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8757
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.87055
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.632871
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.606814
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.581936
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.55821
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.535608
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.514105
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.493677
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.474301
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.455956
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.438623
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.422283
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.406919
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.392515
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.379056
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.366527
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.354916
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.344212
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.334403
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.32548
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.572344
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.106015
(419.14, 14.86, 246.73) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.642892
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.26824
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.442228
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83864
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.82618
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8174
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81229
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.870034
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.819911
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.771729
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.725414
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.680893
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.638099
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.596968
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.557441
 (419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.519461
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.482976
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.447935
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.414292
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.382001
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.368473
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.355981
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.344405
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.333733
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.323954
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.315058
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.59224
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.130866
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.271934
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.260923
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.505862
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78421
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77182
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.76309
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75803
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353123
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.33201
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.275751
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.221673
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.169691
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.119721
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.071688
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.025518
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.981143
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.9385
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.897527
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.858168
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.820368
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.784078
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.749249
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.715837
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.683797
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.65309
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.623681
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.612642
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.156374
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.266231
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.255231
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.571529
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.73374
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.72141
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.71273
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.70772
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359206
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550469
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75726
 (419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.835816
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.77387
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.71433
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.657096
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.602079
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.549192
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.498357
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.449498
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.402543
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.357426
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.314084
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.272456
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.232488
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.194128
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.157322
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.122026
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.088196
(419.14, 14.86, 246.73) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.182552
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.156994
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.251157
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.639292
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.68718
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.6749
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.66628
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.66129
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365231
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557648
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764989
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989655
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233776
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.256234
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.233032
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.211209
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.190742
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.171607
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.153786
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.137262
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.122016
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.108034
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.0953
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.083803
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.073532
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.064475
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.056624
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.049972
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.044511
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.040236
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.248698
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.709212
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.64447
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.63225
† (419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.62367
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.61872
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368106
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561321
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771689
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998197
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243082
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.141292
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.118497
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.097055
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.076943
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.05814
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.040628
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.024388
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.009402
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.995657
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.983139
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.971835
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.961733
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.952825
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.945099
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.93855
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.933172
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.950631
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.24785
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.781355
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.60559
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.59341
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.58486
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57995
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371211
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563112
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773631
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001918
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.05541
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.03165
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.009242
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.988163
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.968392
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.949907
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.932689
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.916719
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.901984
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.888467
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.876154
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.865035
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.855096
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.846328
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.838724
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.832275
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.826974
 (419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.987166
(419.14, 14.86, 246.73) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.680151
(419.14, 14.86, 246.73) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.855787
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57047
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.55833
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.54983
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.54494
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374393
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564978
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775649
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004101
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.950352
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.926986
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.904949
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.884219
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.864773
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.84659
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.829653
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.813945
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.799448
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.786149
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.774034
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.763091
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.753308
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.744676
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.737187
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.730834
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.725609
(419.14, 14.86, 246.73) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.024684
(419.14, 14.86, 246.73) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 7.609052
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24747
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87192
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.527
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.51853
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.51367
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338631
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627464
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942794
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290998
(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684484
