¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š (420.21, 14.38, 317.23) (404.17, 8.91, 306.93) (0.81, 2.16, 0.81) Human 3.232562
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2252
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.89773
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816733
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131005
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478825
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865308
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295588
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777644
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329047
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.95114
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67166
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48802
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44209
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61815
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07271
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9001
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93116
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17279
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.63348
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811615
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125374
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472719
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858524
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288005
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769129
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.321128
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941112
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6614
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47628
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42821
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60421
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05396
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79369
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8897
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24914
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.60876
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806334
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119566
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466404
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851508
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280165
 (419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760325
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312803
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930709
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65072
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46405
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41381
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58936
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03409
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76118
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75119
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01158
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.58406
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800891
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113585
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459882
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844263
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27207
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751233
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304076
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91994
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63962
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45131
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39883
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57361
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01313
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72782
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70744
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.96884
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.55939
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795291
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107424
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453156
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836789
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263722
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74186
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29495
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908807
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62809
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43808
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38329
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55697
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99108
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69364
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66278
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92591
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.52168
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789532
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101094
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446229
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829093
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255128
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732206
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.28543
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897314
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61616
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42437
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36718
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53944
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96797
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65866
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61726
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.88278
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.48195
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783618
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094592
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4391
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821176
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246292
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72228
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275517
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885576
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60382
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41015
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35051
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52105
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94379
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62288
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57086
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83947
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.44184
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777553
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087926
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431776
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813039
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237212
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712083
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265222
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875157
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59108
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39544
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3333
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50181
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91858
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58634
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52363
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78704
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.40173
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771334
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081092
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424256
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80469
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227895
¡(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.701615
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254542
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.864285
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57794
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38027
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31555
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48171
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89235
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54905
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47559
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73348
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36195
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764968
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074096
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416545
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796128
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218341
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691513
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243446
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852969
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56441
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36465
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29728
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46077
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8651
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51102
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42677
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67942
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.3219
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758455
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066939
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408646
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787357
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208552
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681449
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23185
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.841211
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55049
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34859
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27848
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43901
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83653
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47227
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37717
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62487
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.28157
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751798
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059625
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400561
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778382
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198537
¡(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671062
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219964
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.829019
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5362
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33209
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25916
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41645
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80553
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43283
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32685
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56986
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.23208
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744998
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052153
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392292
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769204
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188298
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660353
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207792
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.816395
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52153
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31516
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23935
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39308
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77382
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39271
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2758
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51439
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.17484
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738056
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044528
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383842
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759827
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177837
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649329
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.195341
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.803347
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5065
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29781
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21903
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36893
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74142
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35194
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22406
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45851
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.11702
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730979
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036753
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375215
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750255
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167159
œ(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637993
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182614
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.789883
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4911
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28005
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19824
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.344
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70835
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31053
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17194
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40222
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.05865
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723764
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02883
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366413
(419.97, 14.43, 316.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740492
