¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678669
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177098
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537708
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936976
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370817
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.857574
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.4064
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03406
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77001
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61902
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62571
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83279
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29836
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04969
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24744
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56388
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032035
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278605
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548627
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844897
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170712
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530632
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92926
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362255
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.84797
ë(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.395535
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02136
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75477
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60123
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60445
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80721
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26702
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01243
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19721
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.61314
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027442
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273605
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54332
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839076
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164293
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523525
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.921551
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353713
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838375
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.384679
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00861
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7395
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58342
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58313
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78157
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23561
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97534
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14694
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66223
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022835
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26859
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53799
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833225
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157847
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516387
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91385
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345177
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.828786
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.373834
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.995819
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72421
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56559
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56175
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75587
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20415
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93842
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09664
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.71112
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018216
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263562
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53264
ë(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827354
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151377
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509223
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906157
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336651
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819212
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.363005
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.982985
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7089
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54774
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54033
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73013
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17264
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90168
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04633
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.75982
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013586
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25857
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527267
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821459
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14488
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502032
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898391
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328136
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.809649
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352193
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.97011
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69358
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52988
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51886
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70434
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1411
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86512
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99601
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8083
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008943
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253635
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521873
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815543
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138361
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494817
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890362
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319632
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.800101
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341397
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957199
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67825
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51201
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49736
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67852
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10951
€(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82874
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9457
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.85655
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00429
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248683
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516463
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809606
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131822
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487577
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882308
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311144
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790571
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.330625
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.944256
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66291
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49414
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47583
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65267
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07792
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18928
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20874
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42924
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999628
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243714
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511034
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80365
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125262
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480317
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874232
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30267
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.781058
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319876
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.931281
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64757
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47626
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45426
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56525
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08249
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83507
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15496
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35291
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994957
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23873
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505588
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797678
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118683
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473036
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866132
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.294212
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771567
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30915
µ(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.918985
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63223
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23992
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28888
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53759
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04869
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79464
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10124
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27618
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990281
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233731
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500126
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791687
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112086
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465738
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858014
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285776
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762099
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29845
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5621
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32976
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22041
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26581
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5099
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01488
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75443
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04758
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1991
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985619
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22872
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49465
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785684
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105473
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45842
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849877
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277359
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859946
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905702
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54754
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.313
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20083
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2427
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48217
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98108
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71452
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99399
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12166
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980984
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223695
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489162
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779664
Ş(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098846
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451088
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841725
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831078
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331096
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893202
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53298
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29623
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18127
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21957
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45447
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94729
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67486
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9405
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.044
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976352
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21866
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483662
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773633
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092206
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951617
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367838
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821218
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320098
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880794
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51842
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27944
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16167
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19647
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4268
(332.07, 7.36, 374.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9135
