¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.91967
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.015971
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.011609
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.008813
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.007582
(405.36, 14.27, 243.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.49337
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027617
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25592
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503545
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772934
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067052
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38935
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744073
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112267
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488938
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.235739
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.208323
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.182681
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.158784
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.136608
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.11613
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.097329
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.080187
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.064685
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.050811
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.038548
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.027885
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.018811
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.011319
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.005399
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.001047
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.998258
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.997028
(405.36, 14.27, 243.91) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 10.48684
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025698
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253873
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501299
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770476
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064363
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386415
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740456
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105054
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481019
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.226461
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.19908
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.173469
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.149601
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.127452
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.106999
ù(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.088222
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.071101
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.05562
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.041763
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.029515
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.018867
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.009807
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.002324
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.996414
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.992068
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.989284
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.988059
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76541
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023848
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251854
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49913
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768119
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061779
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383586
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73391
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098196
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473442
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.365891
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.354728
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.345219
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.337354
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.331126
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.326531
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.323562
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.322218
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.322495
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.324395
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.327921
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.333076
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.339863
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.348289
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.358363
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.370097
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.383501
(405.36, 14.27, 243.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.398586
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76268
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022039
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249892
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49701
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765806
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059235
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380805
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727486
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091573
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466202
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879013
ò(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336051
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909435
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45897
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.54751
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.52104
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.49673
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.47458
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.45455
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.43663
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.4208
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.40704
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.52053
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.7824
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.77377
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76744
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76342
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76168
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76224
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020298
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248043
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494937
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763592
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056821
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37813
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721241
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085266
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459237
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871356
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333842
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920002
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47078
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.54918
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.5227
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.49839
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.47623
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.4562
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.43828
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.42244
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.40868
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.50475
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.78426
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.77563
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.7693
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76527
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76353
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76409
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018625
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246193
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492968
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76142
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054448
ğ(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374089
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71511
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079215
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452632
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864051
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345457
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931043
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48314
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.55291
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.52642
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.5021
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.47994
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.4599
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.44197
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.42613
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.41236
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.4895
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.78842
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.77978
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.77345
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76942
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76768
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.76824
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01699
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244426
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491045
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759316
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052171
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368653
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709181
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073505
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446323
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857094
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357216
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942625
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49607
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.55871
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.5322
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.50787
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.48569
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.46564
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.4477
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.43185
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.41807
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.4748
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.79488
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.78624
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.7799
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.77587
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.77413
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.77468
ê(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015421
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242711
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489194
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757309
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049961
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363377
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703332
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068045
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440338
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850483
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369154
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954698
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50954
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.56659
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.54006
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.5157
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.4935
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.47343
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.45548
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.43961
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.42583
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.46062
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.80366
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.79501
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.78866
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.78462
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.78288
(405.36, 14.27, 243.91) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 11.78343
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013888
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241076
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487412
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755369
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047845
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358226
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697705
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06286
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434672
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844716
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381247
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96726
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52361
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.57654
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.54998
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.52561
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.50338
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.48329
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.46531
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.44943
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.43563
(405.36, 14.27, 243.91) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.44698
(405.36, 14.27, 243.91) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 12.8751
ç(405.36, 14.27, 243.91) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 17.73208
(405.36, 14.27, 243.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012419
